x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14
-0.94082,6.7051,-1.327,-2.8069,-1.4597,-1.5456,-3.8951,-1.5659,1.2501,1,0.10614,-0.15529,0,1
1.1908,3.8581,0.34522,-3.7176,0.82357,0.0032312,-4.6464,1.0641,-0.057718,1,-1.0184,-0.47019,0,1
0.91663,4.0315,0.18492,4.4903,0.30889,0.043005,5.1245,0.44207,-0.10426,1,0.58591,-0.093672,1,1
-0.51461,-0.47886,1.0241,-2.4726,0.76597,1.5394,-6.3017,0.88843,-1.3295,1,-0.44037,-0.042888,0,1
-0.2464,3.3969,0.37459,3.8166,-0.25124,0.96827,5.4106,-0.073817,-0.84266,1,0.828,1.0132,1,0
1.1215,6.7354,0.57664,-4.0527,1.0983,-0.029259,-4.4334,1.0725,0.10205,1,-1.1116,0.24994,0,1
-0.94342,-6.9449,1.0664,4.0723,0.0010534,1.9828,6.7176,0.17687,-1.8853,1,-1.5991,-0.3939,1,0
-0.33351,6.5996,-0.4065,-3.3603,0.60039,-1.3953,-3.9176,0.33559,1.3387,1,0.45097,-0.82444,0,1
0.99802,-1.5876,0.72941,-4.5236,1.4716,0.10606,-4.6563,1.3901,-0.087695,1,-3.2515,-0.079232,0,1
0.02723,0.92543,-0.19792,-2.1888,-0.90612,0.66507,-5.1277,-0.84341,-0.686,1,0.66878,0.80756,0,0
-1.1691,1.9376,0.82515,-3.1165,0.62717,0.98123,-5.6578,0.59137,-0.66355,1,0.30461,0.92615,0,0
-0.62243,-6.4518,0.56153,4.0565,-0.16602,1.1365,5.55,-0.094693,-0.99178,0,-0.21659,1.1116,1,1
0.48761,-1.2965,0.26375,4.599,1.0693,-0.54605,5.5391,0.88564,0.52601,1,2.6232,-1.1265,1,1
-0.67334,1.8007,-0.45714,-3.6927,0.58398,-1.7009,-3.6553,0.20232,1.6286,1,-0.61133,0.47471,0,1
0.08231,-3.3968,-0.24338,-2.8374,-0.11519,-0.45815,-4.8562,-0.080397,0.35735,0,-0.53331,0.11299,0,0
0.0092023,2.7628,0.0035858,-3.9054,0.60101,-0.73744,-3.8007,0.31894,0.82125,1,-0.90086,-0.36663,0,1
0.8065,-11.746,-0.23156,-2.5285,-0.82557,0.09749,-5.596,-0.81782,-0.033013,1,-1.5587,0.61192,0,0
-0.89523,-1.0374,0.13553,-1.5292,-1.0301,1.2681,-6.4519,-0.7036,-1.2697,1,-1.2282,0.84562,0,1
1.0979,-3.0209,0.40044,4.7663,0.74748,-0.24187,4.8058,0.56185,0.38559,1,-0.3855,-1.5224,1,1
0.35103,6.0284,-0.28766,3.3142,-0.48269,-0.35963,5.1172,-0.44963,0.21523,1,-0.5359,-0.72112,1,1
1.0554,-0.37041,-0.2772,3.4216,-0.23744,-0.28558,4.4001,-0.18231,0.28821,1,1.7488,-0.39415,1,1
1.0514,-4.1092,0.1545,3.8401,-0.22915,0.24412,4.8444,-0.25584,-0.19343,1,-0.30299,0.65556,1,1
0.55086,6.2684,0.1931,3.8505,-0.30474,0.54947,4.8648,-0.33336,-0.65169,1,2.2372,1.072,1,0
0.76779,2.4197,0.88512,-4.579,1.5646,0.054172,-4.8648,1.3642,0.14788,1,-0.59463,0.37641,0,1
0.19037,-2.4181,0.25883,-3.1681,-0.0024913,0.62705,-5.632,0.055488,-0.61988,1,0.86437,0.65577,0,1
0.35758,-4.0245,0.061746,-2.5274,-0.45564,0.57473,-5.4857,-0.31602,-0.69407,1,-0.78064,0.21865,0,1
-1.0398,-6.7936,1.0664,5.1056,0.93585,1.0012,6.0397,1.1783,-0.69955,1,0.15568,0.78845,1,1
-0.61409,0.95817,-0.30574,4.499,0.87804,-1.8398,4.527,0.673,1.6271,1,-0.16111,0.63368,1,1
1.0798,-1.5527,-0.16031,-3.0664,-0.026878,0.078408,-4.7089,-0.1388,-0.23359,1,0.39053,0.020617,0,0
-0.78733,-2.9227,-0.8606,3.9465,0.074288,-1.7554,4.284,-0.18876,1.6275,1,0.16329,-0.039244,1,1
0.92513,-1.6706,0.40349,4.9002,0.81113,-0.05557,5.2358,0.66034,0.054172,1,2.2077,0.035496,1,1
0.15499,8.3684,1.239,-4.2662,1.4624,0.66069,-4.952,1.4688,-0.44798,1,-5.9066,0.32005,0,0
0.33273,2.3488,-0.07758,3.7216,0.42813,-0.68237,5.0913,0.36022,0.67575,1,-1.0236,-1.046,1,1
1.3773,-8.9363,-0.3438,3.8354,-0.18446,-0.29913,4.5522,-0.18993,0.22245,1,0.47805,-0.37854,1,0
-1.0683,1.1916,-0.71219,3.8562,0.032017,-1.4173,3.9886,-0.20765,1.3504,1,-0.038042,-0.61327,1,1
-0.016146,-0.35596,0.085325,-5.5102,1.4297,-0.88937,-3.72,1.0842,0.76959,1,0.45657,-1.2676,0,0
0.72708,-1.9378,-0.019398,-3.6905,0.34015,-0.2968,-4.7366,0.37318,0.36858,1,0.039988,-0.45559,0,1
-0.76784,-12.271,0.13854,-1.1681,-1.0778,1.72,-6.6094,-0.94079,-1.6333,1,1.1852,-0.38777,0,1
0.64302,1.51,-0.20941,-3.7934,0.21853,-0.59184,-4.3703,0.29467,0.66696,1,-0.21306,-1.1061,0,1
-1.5552,-3.0165,0.42525,6.1568,2.2678,-1.6037,5.5973,1.9552,1.7229,1,-0.59458,0.031063,1,1
1.1742,-2.5437,0.15489,-2.8061,0.092756,0.12004,-5.6794,0.08281,-0.20939,1,1.3421,0.28642,0,1
0.5114,4.6114,-0.19489,-2.3324,-0.45816,0.14064,-5.4244,-0.27018,-0.23991,1,-0.99195,0.618,0,1
-0.57051,-11.617,-0.78709,-2.2964,-0.93636,-0.75186,-4.9037,-0.93643,0.61277,1,0.69438,-1.2029,0,1
-1.1334,-11.487,-1.682,2.1641,-2.0614,-1.3971,3.2189,-2.1281,1.0826,1,0.22856,0.087824,1,1
-0.41547,8.2856,-1.5337,2.8023,-0.90825,-2.1943,2.7821,-0.93188,2.0991,1,0.43596,0.80474,1,1
-0.80052,-2.5776,0.8684,-3.0541,0.034998,1.8497,-6.187,0.091117,-1.752,1,1.5842,-0.75973,0,1
-1.2629,3.0285,0.79214,3.8441,-0.19107,1.7002,5.6497,0.042901,-1.6045,0,-3.5022,-0.0043201,1,0
-0.89221,-7.3214,-0.9644,3.1565,-0.74194,-1.4153,4.1606,-0.89293,1.1581,1,-0.36556,-0.24785,1,1
0.11641,-5.2589,-0.50692,-3.4661,-0.088428,-0.97396,-4.3174,-0.092356,0.80825,1,-0.25266,-1.8486,0,1
-0.22087,8.7763,-0.099206,2.7925,-1.2205,0.87471,5.2805,-1.0978,-0.84986,0,0.89415,1.0799,1,0
-0.41604,-0.6293,-1.0808,-3.0383,-0.80913,-0.98823,-4.6078,-0.97549,0.82639,1,0.047101,-0.29688,0,1
-1.4221,6.0537,-0.86883,-2.8815,-0.36293,-1.5257,-3.7752,-0.42011,1.4806,1,0.38427,-0.21873,0,1
0.41903,3.8487,0.07703,-2.6587,-0.11606,0.50865,-5.3879,0.074766,-0.51573,1,0.23373,0.68622,0,1
0.3004,-1.1056,-0.60241,2.4324,-1.821,0.64458,3.9697,-1.4777,-0.78273,1,-0.67299,1.4054,1,0
-0.5975,1.1495,-1.1851,-2.5818,-1.3779,-1.1384,-4.676,-1.2747,0.66546,1,-0.20573,-1.0277,0,0
1.022,6.1155,0.70663,-3.3924,1.2502,-0.041739,-4.1429,1.1405,0.2778,1,-2.1327,-0.10882,0,1
-1.0794,-4.4673,1.108,-3.2473,0.80595,1.4026,-5.6334,1.0329,-1.1387,1,-3.0033,0.68734,0,1
-0.90316,1.3319,-0.9605,-3.0875,-0.045491,-1.6397,-4.3913,-0.10906,1.5663,0,-0.35798,-0.18593,0,1
-0.51973,-6.7411,-1.2489,-2.9026,-1.3199,-1.1311,-4.7417,-1.3316,0.75263,1,0.051716,-0.48796,0,1
-0.52661,-0.94939,0.76296,-2.4313,0.14848,1.0902,-5.8515,0.13439,-1.0526,1,0.21791,0.89075,0,1
0.28071,9.02,0.3095,-2.9417,-0.19877,0.62091,-5.6409,-0.08353,-0.68003,1,1.741,1.0377,0,1
0.57621,-2.2208,0.43611,-4.4305,1.9819,-0.71937,-4.0887,1.723,0.83265,1,-0.69596,-1.1249,0,1
0.035881,1.6131,1.4795,-4.0298,2.3198,0.82216,-4.9032,1.9419,-0.5029,1,-4.4627,0.60395,0,1
0.45996,-3.7982,0.50042,4.9318,1.0769,-0.16264,5.7714,0.85949,0.41316,1,-1.5949,-0.36547,1,1
-0.33611,-5.6568,-0.49218,-3.776,0.17524,-1.0747,-4.4881,0.089328,0.92906,1,1.1765,-0.5587,0,1
0.59167,3.9771,-0.54869,3.5598,-0.5385,-0.49,4.523,-0.40786,0.40238,1,0.81271,-1.1205,1,1
-0.13933,-5.0908,-0.75554,-2.5383,-0.74447,-0.58713,-4.5516,-0.63953,0.56331,1,-0.80913,-1.0223,0,0
0.76549,-0.3253,0.83906,5.6495,1.4303,0.33897,5.7571,1.2965,-0.32861,1,0.23128,0.89302,1,1
0.97572,-15.82,-0.22185,-2.1728,-0.92391,0.34957,-5.6004,-0.69662,-0.45713,1,-0.15799,0.18061,0,1
-1.1291,-2.073,-0.54836,-2.9714,0.028832,-1.1998,-3.8062,-0.054777,1.1182,1,0.61295,-0.23032,0,1
1.6423,0.43611,-1.0231,-1.5167,-1.8925,-0.17401,-5.2121,-1.9403,-0.25163,1,0.59243,-0.23505,0,1
-0.80399,6.8872,1.0468,4.3928,0.54572,1.7578,6.3192,0.69079,-1.4801,0,0.11613,-0.37735,1,0
1.0529,2.5237,0.41882,-3.2883,0.61589,0.37172,-4.8631,0.63878,-0.2876,1,-0.2363,1.2115,0,0
0.27364,-1.1165,0.42221,4.1966,0.32154,0.56255,5.6101,0.54894,-0.36448,1,-0.15678,0.79407,1,1
1.1842,-0.7747,-0.82163,-1.1938,-1.5406,-0.15014,-4.958,-1.5114,-0.036959,1,-0.13125,-0.38499,0,1
0.9654,0.099529,0.33942,4.5141,0.28976,0.40394,4.8413,0.35497,-0.27848,1,-0.33424,0.8837,1,1
0.38813,-1.861,-0.16247,-2.6288,-0.11849,-0.49226,-5.2215,-0.091173,0.41348,1,1.1447,-1.044,0,1
1.1505,-2.9012,-0.52394,2.9505,-1.1293,-0.063801,4.4028,-1.1032,0.036074,1,0.094205,0.085053,1,1
2.0331,1.6373,0.40133,-3.9151,0.63761,-0.00091318,-4.8891,0.69393,-0.20148,1,1.0741,0.31836,0,0
-0.16005,1.9183,-0.53984,-2.6235,-0.71401,-0.80242,-4.8313,-0.55037,0.75275,1,-0.43643,-1.2661,0,0
-1.393,-1.1571,0.36827,3.8616,-0.26557,1.2342,5.7088,-0.15621,-1.1837,1,-0.86861,0.71053,1,0
1.4035,-1.6156,0.53098,4.7485,0.80248,0.23424,4.9433,0.91069,0.099875,1,-3.122,0.90767,1,1
0.84931,-7.9135,-0.65967,2.6002,-0.94302,-0.16921,4.7368,-0.94206,-0.16246,1,1.0952,-0.35499,1,1
0.44561,1.7459,0.35799,4.6672,0.69579,-0.44668,5.1733,0.67762,0.55383,1,-1.5022,-1.393,1,1
1.2356,5.8042,1.0052,-4.3312,1.8041,-0.20619,-4.8109,1.5524,0.40648,1,-0.077177,-0.1272,0,1
1.4786,8.4107,0.052102,-3.0137,-0.1992,0.13862,-5.4946,-0.12407,-0.096581,1,-1.104,0.11964,0,1
0.89703,7.6146,0.94854,6.0016,1.8817,0.26029,6.1365,1.7937,-0.057068,1,-1.4471,0.67016,1,1
0.95902,4.8887,-0.028699,-3.149,0.26983,-0.12385,-5.1018,0.27891,0.16722,1,-0.31908,-0.28588,0,1
-0.46465,-1.8329,0.58455,-2.9894,0.046222,1.0732,-5.5641,0.13706,-1.0723,1,0.22206,1.06,0,1
-1.0252,4.8156,-1.0837,-3.3351,-0.43598,-1.2724,-3.9726,-0.44845,1.0826,1,0.48451,-0.66201,0,1
0.64251,-1.5071,0.19875,4.1138,0.67061,-0.39233,5.7524,0.51883,0.45252,1,-0.55714,-0.89315,1,1
1.3637,0.13378,0.25941,-3.1666,0.59362,-0.15788,-4.4813,0.50447,0.28733,1,0.53376,-0.37701,0,1
-1.0831,8.3395,0.33183,-1.9152,-1.0517,1.4443,-6.3384,-0.77303,-1.5509,1,0.9303,0.76557,0,1
0.26956,5.89,0.43004,-2.5862,0.16225,0.71545,-5.5277,0.14387,-0.6552,1,-0.66351,1.1209,0,1
1.1896,-2.2293,-0.38877,-2.8322,-0.51562,0.0096937,-5.0107,-0.46115,-0.025175,1,0.4396,0.29459,0,0
0.47096,-0.84973,1.355,6.5921,2.6252,0.29406,6.8775,2.3285,-0.1023,1,0.35697,0.39796,1,1
0.25234,-6.6869,-0.27059,-1.3037,-1.29,0.83442,-6.1255,-1.2169,-0.91191,1,-0.15206,1.0225,0,1
0.12556,4.1971,0.87108,-3.9367,1.2084,0.69699,-5.3827,1.2347,-0.43455,1,2.7965,0.66004,0,1
1.67,6.2079,-0.37531,-2.7197,-0.48887,-0.093126,-5.0434,-0.30508,-0.028605,0,0.41562,-0.47271,0,0
-0.74844,8.566,0.20231,-2.0863,-0.76988,1.1802,-5.3796,-0.74951,-1.0911,1,-0.24626,0.47346,0,1
0.71902,-0.15749,-0.28764,3.3802,-0.67896,0.52073,4.8724,-0.64915,-0.393,1,0.69477,0.86257,1,1
-0.48047,2.1369,0.75658,-2.3005,0.19937,1.2392,-5.437,0.46412,-0.97139,1,1.8667,1.0573,0,1
1.4501,-8.2873,-0.66692,3.4406,-0.92487,-0.28766,4.314,-1.0921,0.18328,0,0.098184,-0.95009,1,1
-0.5053,-0.51152,-1.3912,-2.5984,-1.1293,-1.2078,-4.5908,-1.1167,0.81417,1,0.11016,-0.73445,0,0
-0.72886,-2.0535,1.4443,5.2609,1.1332,1.6436,6.7403,1.1457,-1.5048,1,7.0952,-0.37137,1,1
0.66719,3.7572,-0.49993,2.9707,-1.0082,-0.41311,4.7663,-1.0403,0.32619,1,0.64792,-0.46727,1,1
-0.75164,11.523,0.11825,-4.8186,1.1964,-0.99221,-3.8032,1.0048,0.99554,1,0.23501,-1.4669,0,0
0.29752,-7.2124,0.48514,-2.7274,0.45444,0.30185,-4.1354,0.43752,-0.086439,1,-0.4356,0.68323,0,1
0.16579,-2.9298,0.11274,4.1,0.031036,0.46708,5.3487,0.13059,-0.38903,1,-2.3081,0.85204,1,1
0.3008,-0.94363,-2.0716,-2.8135,-1.3279,-2.6717,-2.8306,-1.388,2.2793,1,-0.11604,1.2433,0,1
-0.2884,1.3365,0.12485,3.5932,-0.98522,1.2118,4.9847,-0.77021,-1.2604,1,-1.6197,0.34416,1,1
1.1973,11.804,0.23007,-2.6716,0.063131,0.188,-4.769,-0.12918,-0.054753,1,-1.1242,0.55926,0,1
0.0080511,-0.57767,1.2713,5.9008,1.645,0.82449,6.2087,1.6594,-0.70001,1,2.6592,0.64983,1,1
-1.3102,3.4291,-0.77571,3.5161,-0.18092,-1.2707,4.4465,-0.23725,1.1401,1,-0.076992,-0.74982,1,1
0.76581,0.44805,-0.32405,-3.3834,-0.13668,-0.33781,-4.9146,-0.16123,0.32094,1,0.30691,-0.42822,0,1
-1.4328,9.1723,0.42503,-2.2564,-0.63018,1.4684,-6.1753,-0.53802,-1.3344,0,0.39788,0.47525,0,0
-1.1046,-2.4679,-1.5621,3.2209,-0.87152,-2.0265,3.0597,-1.0254,1.4866,0,-0.076919,0.85537,1,1
0.7136,3.576,-0.22032,3.4055,-0.78809,0.31946,4.4734,-0.73685,-0.43268,1,0.47428,0.27982,1,0
1.0768,-10.317,0.91481,2.8659,-1.6237,3.4355,5.9829,-0.91273,-3.3938,1,-3.311,0.30353,1,1
1.2643,3.6275,-0.18128,-2.8976,-0.48052,-0.23089,-4.7543,-0.36959,0.077955,1,1.6107,-0.92575,0,1
1.1714,0.71529,0.32854,4.6361,0.97741,-0.29012,5.1898,0.9226,0.28862,1,-0.17025,-0.58861,1,1
-0.27925,-9.0132,-0.071479,4.6571,0.94291,-0.92891,5.1816,0.66581,1.064,1,-0.8489,-1.154,1,1
-0.26538,-5.5188,0.43063,-2.5347,-0.22329,1.0731,-5.692,0.0426,-1.0032,1,0.77084,0.92569,0,1
-0.043795,0.83885,0.60785,-2.6472,0.26717,0.95623,-5.4764,0.39248,-0.7095,1,-0.94842,0.60924,0,1
0.20702,0.70477,-0.91266,2.5984,-1.3712,-0.66943,4.2268,-1.4896,0.5814,1,0.75126,-1.3113,1,1
0.090994,-1.1226,-0.29763,3.5099,-0.095414,-0.75141,4.4025,-0.22043,0.84124,1,1.014,-1.0967,1,1
0.0527,0.60106,0.55503,-4.1882,2.0544,-0.73289,-3.8313,1.8554,0.76445,1,-2.5918,-1.1987,0,1
-0.89211,2.9708,0.056013,3.2945,-0.83528,1.2374,5.2558,-0.7193,-1.1517,1,-0.34333,0.38578,1,1
0.41768,0.51124,0.4526,4.0253,0.30375,0.69191,5.6163,0.32448,-0.81415,0,-1.9246,0.70152,1,1
-0.17891,-3.9123,0.20336,5.1466,1.0739,-0.69087,5.2116,1.0454,0.64375,1,0.73777,-0.82414,1,1
-0.71551,9.9463,-0.74823,-2.6091,-0.16144,-1.2138,-4.2246,-0.29131,1.0947,1,0.43749,-0.83475,0,1
0.65465,-3.2913,0.29998,-3.5728,1.199,-0.45959,-4.0697,1.0628,0.58057,1,1.4406,-1.105,0,1
1.0057,1.8982,0.88373,-3.8544,1.4431,0.27885,-4.5828,1.1663,-0.095554,1,0.11077,0.83491,0,0
-1.0873,-7.1612,-1.568,2.3205,-1.519,-1.6698,3.2326,-1.6709,1.4854,1,0.057999,0.27865,1,0
-0.50072,4.9983,-0.1668,-4.237,1.0574,-1.1027,-3.9613,0.79808,1.1914,1,-0.05197,-0.8646,0,1
-0.035994,-5.5013,1.1306,-2.9763,1.0768,0.72042,-5.5932,1.1172,-0.44427,1,-2.9665,1.1908,0,0
-0.90031,-2.8546,0.78548,3.5675,-0.37913,1.6834,5.7571,-0.081577,-1.4806,1,1.0708,0.01318,1,1
-0.48072,7.3912,-1.3492,-2.3453,-1.0262,-1.4614,-4.4501,-1.2083,1.2962,1,0.16922,-0.09327,0,1
0.40063,2.4849,1.4558,6.7325,2.2516,0.67078,6.3315,2.2407,-0.36535,0,-3.1637,1.1089,1,1
0.43449,4.0416,-0.24467,2.6696,-1.3635,0.56205,4.7218,-1.1952,-0.63172,1,-0.29865,0.85772,1,1
0.26782,0.57002,0.42,-3.5005,0.54591,0.39397,-4.9806,0.57221,-0.2856,1,-0.28454,0.28584,0,1
1.9094,1.949,-0.89185,2.6195,-1.4392,-0.18976,4.4482,-1.4541,0.037483,1,-0.091107,-0.4809,1,0
-0.032217,-0.0041052,-0.0071256,-1.7754,-0.87092,0.68407,-5.7486,-0.7284,-0.67983,0,-0.84176,1.0444,0,0
0.77852,6.6304,0.0081698,4.2664,0.080821,-0.14029,4.7109,-0.017438,0.21878,1,-0.089434,-0.65022,1,0
-0.85344,-2.606,0.45944,-1.7473,-1.1969,2.1221,-7.1124,-0.94658,-1.8791,1,-1.2444,-0.48764,0,1
-0.32656,4.4883,-0.65322,3.5827,-0.55192,-0.73615,3.9556,-0.62433,0.65525,1,0.2272,-0.80576,1,1
-1.3313,-4.7373,1.015,4.4713,-0.10814,1.8875,5.5758,0.24171,-1.5214,1,0.77598,-0.0019525,1,1
-0.76048,-0.3248,-0.80746,-3.1136,-0.0090685,-1.2147,-4.4192,-0.029717,0.92065,1,-0.087037,-0.43046,0,1
0.092434,-3.5269,-1.3117,2.1086,-1.698,-0.86296,3.7192,-1.7234,0.64231,1,-0.29463,-1.4425,1,0
-0.81278,3.971,1.454,5.7495,1.4778,1.5498,6.7733,1.6064,-1.208,1,-3.1493,0.48382,1,1
-0.60011,0.67425,0.39076,3.1195,-0.49093,1.1159,5.8443,-0.46172,-1.0873,1,1.4213,1.0514,1,1
-1.4371,-5.128,-0.1338,4.4552,0.59318,-1.2036,4.9346,0.25656,1.1085,1,1.0269,-0.71795,1,1
-0.74884,-3.5659,0.57788,4.26,-0.043469,1.2273,5.6991,0.038264,-1.0024,1,-0.23911,0.26913,1,0
-0.087089,-0.23602,0.084438,5.0544,0.90391,-0.72816,5.144,0.69286,0.56196,1,0.24504,-1.2431,1,1
0.36211,5.7678,1.2183,5.4246,1.7064,0.57592,6.9207,1.6256,-0.36462,1,1.6186,0.79589,1,1
-0.196,0.28739,0.26967,5.3128,1.4641,-0.87447,5.3342,1.3216,0.90684,1,-0.21107,-0.97705,1,1
-0.2372,-0.94145,-1.5876,-2.6396,-1.5497,-1.3363,-3.9353,-1.5649,0.88234,0,0.19373,-0.44215,0,0
-0.5914,0.41539,0.93274,-4.3225,0.68149,1.1959,-5.9499,0.68536,-1.1253,1,2.5819,0.72467,0,0
-0.42752,-7.0729,0.22355,3.5413,-0.54646,1.1283,5.4068,-0.54265,-1.1792,0,1.3934,1.2311,1,0
0.71705,-6.8981,-0.35292,-2.4233,-0.68243,-0.09173,-5.2021,-0.85797,-0.068439,1,0.30222,-0.4686,0,1
-0.28412,-0.1337,-0.037488,-2.3844,-0.68728,0.95783,-5.8479,-0.44107,-0.98111,0,0.6153,1.0749,0,0
0.088901,-3.3086,0.4291,-4.2208,1.3595,-0.46957,-4.4136,1.1277,0.36867,1,1.8899,-0.69602,0,1
0.74745,-1.844,0.3786,-3.6069,0.32268,0.34076,-4.9308,0.28487,-0.21964,1,1.3584,1.2073,0,1
0.77545,3.1101,0.24852,-2.4018,0.35191,-0.10369,-4.8589,0.37105,0.18098,1,-1.7862,-0.4509,0,1
-1.3416,0.29087,-0.99624,3.3742,-0.55681,-1.6768,4.0232,-0.82394,1.2433,1,-0.079036,0.44447,1,1
0.68681,-0.45746,-0.034962,-3.4026,-0.41362,0.38017,-5.2891,-0.27955,-0.31939,1,0.6653,1.0643,0,1
1.2126,-6.0521,0.1555,4.286,0.54185,-0.01503,4.8602,0.24165,0.12938,1,-0.49446,-0.0325,1,1
-0.95626,4.4264,-0.098869,4.0446,0.4854,-0.87898,4.5672,0.2332,0.73784,1,0.089423,-1.006,1,1
-0.72074,-2.2848,-1.286,2.7209,-1.0627,-1.1665,3.4758,-0.87656,0.85025,1,0.0034628,-1.1015,1,0
0.59907,-4.2275,-0.79639,3.6459,-0.45808,-0.6979,4.0375,-0.4885,0.6807,1,0.064128,-1.0003,1,1
0.55666,-5.2834,-1.4758,3.1806,-0.49861,-2.5047,3.7606,-0.66586,2.0869,1,0.21508,0.83186,1,0
0.25185,3.6975,-0.27219,3.8588,0.041546,-0.62193,4.7643,-0.14349,0.69162,1,-0.029492,-1.3616,1,0
0.91733,3.309,-0.34828,2.961,-0.72582,0.012944,4.6091,-0.54499,-0.033532,1,-0.17092,-0.13251,1,0
-0.065431,-1.1741,0.72721,-2.569,0.38617,0.92751,-5.2235,0.27372,-0.6228,1,-1.5732,1.4157,0,0
1.1829,2.3521,0.88933,-3.6237,1.2563,0.24027,-4.6471,1.1396,-0.26663,1,3.042,0.54902,0,1
0.91652,-1.8418,0.45641,-3.5296,1.1516,-0.18986,-4.1765,0.75216,0.35114,0,0.18665,-0.24944,0,1
0.78732,0.24877,0.61377,4.3889,1.2595,-0.057157,5.9589,1.1378,0.27841,1,-2.0181,0.24405,1,1
-0.18621,-6.22,0.74181,-3.294,0.72049,0.72251,-5.6641,0.77916,-0.61305,0,-1.7985,1.071,0,0
-0.81476,1.9669,-0.28703,4.412,0.76044,-1.4281,5.149,0.63484,1.5126,1,-0.47048,-0.24836,1,1
-1.1142,6.5214,0.69482,3.9501,0.15028,1.0776,5.4762,0.36049,-1.0316,1,2.9657,0.57197,1,1
0.28221,-3.6591,0.085576,3.539,-0.40526,0.48974,4.8176,-0.35908,-0.45908,1,0.090905,0.91736,1,0
0.19228,-5.1821,-0.28855,-3.001,-0.015814,-0.55238,-4.7889,-0.11703,0.55855,1,0.11171,-0.24898,0,1
-1.1801,-8.0344,0.34971,3.4236,-0.7615,1.5161,5.4235,-0.7149,-1.3419,1,-0.15081,0.40812,1,1
1.4573,-3.367,0.40613,5.1744,1.0436,-0.033704,5.4845,0.86207,0.27246,1,0.3205,-0.18608,1,1
0.86725,-2.3568,-0.57638,-3.2534,-0.82205,-0.74559,-4.9613,-0.76207,0.46315,1,-0.18368,-1.4437,0,1
0.42262,9.2171,-0.35263,-3.2795,0.14982,-0.50922,-4.5462,-0.12789,0.74396,1,-1.1371,-0.92664,0,1
-0.5756,-1.8532,-0.8148,-2.8777,-0.60586,-1.0171,-4.5374,-0.562,0.93829,1,0.77189,-0.25052,0,1
-0.96981,0.86651,0.14304,-5.019,1.2872,-1.0947,-4.2698,0.97118,1.0242,1,2.6628,-0.46264,0,1
