x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14
-0.57835,-5.9055,-0.017176,-1.9469,-1.5003,1.8668,-6.8313,-1.1261,-1.909,1,0.92197,-0.67176,0,1
0.36071,4.3481,0.41763,4.4021,0.56693,0.52737,5.5599,0.67323,-0.46176,1,1.0946,0.5781,1,0
0.6836,1.6362,0.12299,4.9535,0.47911,-0.35286,4.5377,0.33587,0.51828,1,-1.1956,-0.96254,1,1
0.62288,0.053529,0.14624,4.1966,-0.092315,0.28658,5.0352,-0.12749,-0.26277,1,-1.7602,0.67148,1,1
0.60441,6.4468,0.096857,5.0603,0.86671,-0.70705,5.0609,0.68761,0.69914,1,-0.3752,-1.2505,1,1
0.12734,2.2706,-0.76439,-4.3243,0.75181,-2.1937,-3.1886,0.51182,2.0589,1,-0.25055,0.844,0,1
-0.83252,-5.8763,-0.38796,2.4888,-1.5301,0.93796,4.8463,-1.2009,-1.0318,0,1.3963,0.85176,1,0
0.62822,1.8548,0.31787,4.5346,0.42334,0.031295,5.437,0.46989,-0.082857,1,-1.4782,0.084194,1,1
0.3787,0.4291,0.4064,-3.0553,0.15142,0.64993,-5.6221,0.49471,-0.51096,1,-3.1504,0.79978,0,1
1.1779,-0.023538,0.0006441,-3.1544,0.2735,-0.22268,-4.6948,-0.0022016,0.29374,1,0.20131,-0.50483,0,0
-0.89799,-3.1351,-0.9092,-2.6841,-0.45844,-1.1871,-4.6127,-0.51339,1.0567,1,-0.28637,-0.41014,0,1
-0.51623,-6.3459,-1.1361,-2.3858,-1.0979,-1.1266,-4.5135,-0.9931,1.0695,1,0.45403,-0.26246,0,1
-0.43376,0.93017,0.60498,4.2533,0.48298,0.99558,6.3739,0.47996,-1.0149,1,2.3356,0.50753,1,1
-0.61865,-3.9053,0.62137,-2.0111,-0.69025,1.9111,-6.2217,-0.32724,-1.8178,1,-0.10919,-0.47916,0,1
-1.1603,3.3173,-0.37768,-3.6431,0.71246,-1.1469,-4.1853,0.72872,1.0676,1,0.81862,-0.18191,0,1
0.15603,3.5336,-0.028662,-2.8908,0.32306,-0.44293,-4.5616,0.31683,0.44784,1,1.871,-1.338,0,1
-1.171,0.94146,-0.55678,-4.3701,0.16091,-1.463,-4.1714,0.020229,1.2966,1,0.67329,0.20077,0,1
0.46134,-8.1641,-0.72235,2.7553,-1.4519,0.14222,4.1967,-1.3854,-0.23782,1,0.3903,0.046769,1,0
0.71924,-3.3425,-0.26827,3.1031,-0.92564,0.49549,4.8199,-0.88679,-0.4067,1,0.96341,0.48569,1,1
0.3015,4.6208,0.67597,5.1147,1.4126,-0.27795,5.4165,1.3058,0.44506,1,-2.2354,-0.55264,1,1
1.5453,-5.4409,-0.30066,-3.2284,-0.47797,-0.18555,-4.8553,-0.5497,0.001878,1,0.50475,-0.21108,0,1
0.55843,-3.9393,-0.6884,-2.8319,-0.51905,-0.62678,-5.0671,-0.63496,0.67495,1,-0.032265,-0.86271,0,1
0.70875,-6.3596,-0.99517,2.6039,-1.4889,-0.67121,3.3987,-1.4263,0.40975,0,-0.4067,-1.3449,1,0
-0.9814,2.3824,0.89705,4.048,0.23774,1.5506,5.8695,0.5641,-1.2624,1,0.65429,0.14377,1,0
1.3249,-7.6989,-0.80237,2.7487,-1.2626,-0.27387,4.3108,-1.0955,0.18881,1,-0.44832,-0.23029,1,1
0.79028,-0.99626,-0.32479,3.9906,-0.24046,-0.41008,4.2642,-0.17467,0.13333,1,0.97582,-0.54151,1,1
0.37429,1.4484,0.44676,4.2999,-0.081905,0.81284,5.2431,0.11123,-0.59639,1,1.5471,1.7811,1,0
0.92899,1.6854,-0.021077,4.6221,0.31238,-0.4932,4.4968,0.19491,0.55214,1,1.8177,-0.53474,1,1
-0.70008,1.3183,-0.26286,4.9081,0.67034,-1.1575,4.905,0.58763,1.1959,1,0.94349,-1.0676,1,0
-0.94267,3.0823,0.69224,4.3489,0.0012985,1.2172,5.9524,0.1338,-1.2232,1,-0.084358,0.49947,1,0
0.81586,3.7289,0.38294,-3.7112,1.2903,-0.25862,-4.4432,0.99627,0.49941,1,1.2581,-0.72276,0,0
0.78805,2.0297,-0.010953,4.1727,0.69471,-0.4907,5.3845,0.56055,0.47046,1,-0.38837,-0.54136,1,1
-0.46365,2.9117,-0.17292,-4.5929,1.4339,-1.9981,-2.722,1.0844,1.7994,1,0.39774,0.94344,0,1
-1.2639,-2.7375,-1.0548,3.0234,-0.62443,-1.5901,3.6477,-0.71971,1.4808,1,-0.016891,0.17646,1,1
-1.162,-2.6397,-1.0188,3.184,-0.89986,-1.3828,3.6284,-0.81825,1.1122,1,-0.3096,-0.22157,1,1
-0.52148,0.92715,0.65503,-2.5908,0.02254,0.90363,-5.9536,0.093376,-0.7393,1,1.5759,1.583,0,1
0.48325,-1.2009,-0.48773,-2.6432,-0.40572,-0.30424,-5.3673,-0.50271,0.096815,1,-0.53487,-0.48392,0,0
-1.4066,-1.4418,0.68269,3.4631,-0.57823,1.7502,5.9986,-0.4309,-1.6737,1,-1.3821,0.33362,1,0
-0.72065,2.2554,-0.59552,-3.6721,0.12097,-1.0392,-3.841,0.058287,0.89509,1,-0.24336,-1.0267,0,0
0.86902,2.5577,0.50261,-3.3027,0.59812,0.4164,-5.41,0.61405,-0.38746,1,2.385,0.72033,0,1
0.55443,5.1336,0.50592,4.4073,0.95998,0.021849,5.993,0.86713,-0.23207,1,0.59511,-0.080991,1,1
0.57081,-1.7416,-0.44098,-3.1657,-0.25505,-0.42979,-4.7942,-0.19571,0.33212,1,0.37171,-0.53737,0,1
-0.43624,-0.88737,-0.66267,-4.4719,0.0084024,-1.2963,-3.9961,-0.20175,1.0811,1,0.37428,-0.52315,0,1
-1.2692,0.28579,-0.13745,-3.418,0.46165,-1.2552,-3.7785,0.20242,1.1965,1,-1.6729,-0.80588,0,1
-0.7096,0.67513,0.99543,-1.8053,-0.17437,2.0952,-6.8012,0.22181,-1.8398,1,-0.93693,-1.2622,0,1
0.7964,-4.7238,-0.38099,2.9811,-0.71311,-0.10154,4.3768,-0.72602,0.090005,1,-1.3233,0.19587,1,1
0.64069,2.6726,0.32208,4.9583,0.66313,0.24172,5.7501,0.57541,-0.1668,1,0.26255,0.13166,1,1
-0.65659,-1.4269,0.40725,3.8126,-0.32212,1.6079,5.9207,-0.29545,-1.4284,0,1.8672,-0.66424,1,1
-1.0274,1.2923,-0.98876,3.3827,-0.3227,-1.5959,3.894,-0.39158,1.3427,1,-0.35439,-0.63493,1,0
-1.1224,-2.9255,0.78119,3.8201,-0.095388,1.3021,6.0203,-0.1344,-1.311,1,1.2771,0.70713,1,0
0.17483,3.7246,0.17162,4.3246,0.4929,-0.51958,5.2473,0.53294,0.61923,1,0.77431,-0.73335,1,1
-0.6214,-4.8554,-1.286,-2.0361,-1.3536,-1.3402,-3.7884,-1.341,1.1271,1,0.14096,-0.11726,0,1
-0.55378,4.4425,-0.15525,4.8253,0.62381,-0.73121,4.7467,0.57578,0.76701,1,0.67115,-0.77235,1,1
1.186,-8.1134,-1.2764,-1.9113,-2.1349,-0.0012803,-5.7268,-1.8655,-0.035398,1,-0.23348,0.11949,0,1
1.5528,0.93256,1.2897,4.4468,-0.44207,2.8945,5.926,-0.042531,-2.7045,1,-1.3719,-0.33982,1,0
-0.44625,-4.1343,-1.3474,2.993,-0.82279,-2.131,3.6265,-0.75294,1.8136,1,-0.15284,0.54566,1,1
0.08149,10.026,0.56833,6.0127,1.7096,-0.55411,5.6119,1.535,0.84942,1,1.2423,-0.78274,1,0
-0.35768,0.38698,-0.0084386,4.1769,0.36711,-0.7127,4.8887,0.25233,0.61315,1,-0.80336,-0.97952,1,1
-0.040482,3.5271,1.0661,5.459,1.0718,0.70443,6.1345,1.1346,-0.40136,0,-2.5529,0.78824,1,0
-0.88288,-6.6614,-1.5906,-2.0525,-1.52,-1.6899,-4.3059,-1.4369,1.3191,1,0.25804,0.11039,0,1
1.3603,-1.2737,0.0094993,3.9257,-0.091781,-0.0086396,5.2171,-0.12303,-0.061149,1,-0.71574,0.1862,1,1
-0.026817,3.3955,-0.11681,4.835,0.91978,-1.0637,4.9551,0.55865,1.105,1,1.0202,-0.078979,1,1
1.3152,-1.6525,-0.42207,-2.6172,-0.53467,-0.0080338,-5.0149,-0.38534,-0.051658,1,-0.96375,-0.28815,0,1
-0.47784,10.265,1.8949,-3.1693,1.8526,2.0478,-6.1363,1.7035,-1.6933,1,-13.634,-1.1831,0,0
-0.55385,0.30648,-1.2593,3.2764,-0.64248,-2.0038,3.3151,-0.84016,1.6991,1,-0.28183,0.22044,1,1
-0.96011,-1.1967,0.36352,-1.6651,-0.67285,1.6454,-6.3904,-0.2556,-1.6723,1,2.8063,-0.76944,0,0
0.53635,-2.1422,0.27866,3.646,-0.34078,0.48207,5.4772,-0.32939,-0.55456,1,-0.37898,0.64892,1,0
1.187,0.25754,0.47137,-3.983,0.86063,-0.050114,-4.5552,0.89036,0.025102,1,-1.5837,0.28449,0,1
0.82648,2.3645,-0.096889,-4.1473,0.61744,-0.36766,-4.6069,0.46942,0.24408,1,1.3472,-0.36807,0,0
0.040145,0.099769,0.40619,3.8462,-0.19062,0.6347,5.1333,-0.041827,-0.65368,0,-0.66796,0.88027,1,0
0.37644,-2.2051,-0.34774,-3.5866,-0.43588,-0.59118,-5.2018,-0.41467,0.43241,0,-0.0096829,-0.70758,0,1
1.5664,6.5303,0.45664,5.0427,0.91807,-0.059975,5.4429,0.93894,0.21804,1,0.88883,-0.45264,1,1
0.25222,7.8054,0.3053,-4.4078,1.8157,-0.92626,-3.5998,1.6204,0.98892,0,-1.3129,-0.79441,0,0
0.4332,-2.8096,-0.94777,-2.0776,-1.2905,-0.49135,-4.8699,-1.3061,0.3828,0,-0.45219,-0.55857,0,0
-0.16215,-6.7286,-1.4002,2.1675,-1.6905,-0.82525,3.455,-1.6068,0.4913,1,-0.25065,-1.0709,1,1
-0.38331,6.798,0.84955,-2.6193,0.70861,1.1737,-5.632,0.98136,-1.1498,1,-2.3107,0.40548,0,1
0.10897,-0.96412,-0.59701,3.5438,-0.66068,-0.54467,4.4093,-0.76087,0.51018,1,0.49535,-0.94852,1,0
-0.47039,2.6346,-0.17947,-3.5308,0.60556,-0.83097,-4.504,0.56583,0.80969,1,0.19301,-0.7865,0,1
0.0088783,-4.3159,-0.68238,2.9268,-1.0156,-0.71148,4.0548,-0.88213,0.67196,1,0.30071,-0.84439,1,1
0.60275,10.976,1.0318,5.8885,2.0767,0.23149,6.2296,1.922,-0.015765,1,0.85598,0.65053,1,1
0.64913,-5.532,-0.51684,2.5875,-1.3137,0.24525,5.0548,-1.2146,-0.3257,1,-0.3573,0.63829,1,1
1.4764,-3.3122,-0.27828,3.763,-0.45754,-0.041648,4.4678,-0.42598,-0.052971,1,0.50425,0.49693,1,1
0.16474,0.73765,-0.42931,3.9744,0.18615,-0.78064,4.4656,0.18452,0.72888,1,-0.37995,-0.52728,1,1
-0.023897,1.844,-0.060613,-3.2536,0.3341,-0.64864,-4.821,0.27844,0.7394,1,1.0127,-0.51988,0,1
-0.085131,-4.2187,0.026625,2.95,-1.0743,0.85992,5.0959,-0.91885,-0.95526,1,0.18966,1.5556,1,1
0.7426,-9.9433,-1.2475,-2.3135,-2.018,-0.4106,-5.2378,-1.7752,0.13007,1,-0.44727,-0.41649,0,1
-0.75072,-1.2758,-0.4963,4.0625,0.15195,-1.157,4.3607,0.00070576,1.0588,1,-0.61803,-0.97267,1,0
1.1049,0.90811,0.22489,4.1068,0.27983,-0.11933,4.9208,0.1091,-0.090126,1,0.39536,0.33262,1,1
0.28469,8.8468,0.55864,5.4125,1.7426,-0.55896,5.3341,1.4934,0.48309,1,-0.061995,-1.0278,1,1
0.1205,-2.1627,-0.62741,3.6814,-0.54917,-0.59707,3.6539,-0.48893,0.39453,1,0.097556,-1.4617,1,1
1.0234,0.87908,-0.23344,-3.6854,0.039025,-0.4397,-4.5964,0.242,0.38943,1,-0.11343,-1.0807,0,1
1.3058,4.3686,0.34254,4.7746,0.85798,-0.18715,5.62,0.57013,0.22149,1,-1.3357,-0.74995,1,1
1.7805,2.1211,-0.12741,-2.9113,-0.074268,-0.059094,-4.8274,-0.15849,-0.042319,1,-0.20565,-0.47918,0,1
-0.24006,-1.0417,0.89389,-2.9529,0.92295,0.70014,-4.4801,0.73996,-0.56354,1,1.9092,0.51539,0,1
-0.46332,2.3589,-0.20617,-3.1686,0.62718,-0.74865,-4.4875,0.41989,0.53799,1,-0.8906,-0.65734,0,1
1.4916,4.1265,0.76196,5.4247,1.5222,0.11472,5.7717,1.3511,0.084606,1,-0.2318,0.50164,1,1
1.5,9.5635,0.96441,5.7814,1.7836,0.059762,6.1215,1.7171,0.1667,1,-3.8416,0.39193,1,1
-0.56559,0.55568,0.67144,3.6335,0.13464,1.2213,6.2781,0.23071,-1.0428,1,0.44553,0.65419,1,1
-0.96413,2.0456,-0.35408,4.6499,0.66321,-1.4383,4.4403,0.60143,1.3702,1,-0.25128,-0.73281,1,1
0.20052,3.3894,0.48684,-3.301,0.18152,0.45538,-5.0366,0.26155,-0.44205,1,1.6833,1.0353,0,1
1.293,-1.5689,-0.3937,-2.0487,-0.77901,0.18407,-5.49,-0.53544,-0.18711,1,1.0093,0.25836,0,1
-0.59883,10.213,1.4659,-2.8296,1.3038,1.4103,-5.2833,1.4042,-1.1586,1,-2.1696,0.50282,0,1
0.38743,-6.2859,-0.94249,-3.0627,-1.1253,-0.90507,-5.0714,-1.2841,0.65355,1,0.017228,-1.2237,0,1
1.3941,-7.4622,-0.70749,2.2698,-1.3116,-0.025286,4.2686,-1.2165,-0.21362,1,-0.60049,-0.55133,1,0
0.14673,-2.6763,-0.7613,-2.8234,-1.0205,-0.70391,-4.8738,-0.95879,0.57707,1,-0.099068,-0.19916,0,1
0.83476,-8.3914,-0.93311,2.5872,-1.572,-0.22898,4.546,-1.4922,0.17648,1,-0.25525,-0.11649,1,1
-1.3309,5.2668,-0.32943,4.7627,1.0294,-1.5675,4.6985,0.67624,1.5163,1,-0.4283,-0.21103,1,1
-1.6743,-0.10299,0.47723,-1.9638,-0.23752,1.2284,-6.4714,0.04552,-1.1089,1,-0.84688,0.63203,0,1
-0.77846,-1.7262,-1.1761,-3.054,-0.093789,-1.8103,-3.2809,-0.28471,1.7972,1,-0.043303,0.0126,0,0
0.13695,-3.9711,-0.66713,-2.4387,-0.63896,-0.49258,-5.179,-0.55517,0.31604,1,0.50926,-1.1201,0,0
0.8378,-4.8287,-0.39467,3.0778,-1.0285,0.22534,4.5354,-0.86604,-0.36046,1,-0.48883,0.96398,1,1
0.6738,5.6578,1.0681,5.5999,1.5866,0.36117,5.307,1.3887,-0.29148,1,3.5991,0.62659,1,1
-1.0149,6.0892,1.2469,4.8323,1.1749,1.2281,6.4404,1.3474,-0.95142,1,3.5112,0.77015,1,1
0.47954,1.2749,-0.11594,3.9126,0.026174,-0.12472,4.8886,-0.0078689,0.073167,1,-1.2417,-0.19545,1,1
0.22845,1.8686,0.33101,-2.4538,0.010257,0.41813,-4.587,0.14909,-0.52462,1,1.0925,1.232,0,1
0.48114,2.4585,0.18178,-3.5046,0.50449,-0.10813,-4.8355,0.31626,0.28416,1,1.9578,0.16862,0,0
0.71813,-4.3576,0.069611,-3.6838,0.38748,-0.13867,-4.5797,0.17141,0.30276,1,0.57802,0.035282,0,1
0.40566,8.0891,1.2739,-4.1086,1.963,0.45846,-4.6868,1.7705,-0.23478,1,1.2416,0.57228,0,1
0.81917,0.6849,0.17794,-3.6286,0.54864,-0.16428,-5.415,0.56803,0.18342,1,-1.6176,-0.92556,0,0
0.45156,5.7775,0.51544,-3.958,0.96404,0.0054977,-4.3296,1.0282,0.047334,1,2.4851,0.44863,0,1
-1.0529,-0.40728,0.65766,3.927,-0.16247,1.6893,5.5542,0.12623,-1.5276,1,2.5385,0.097685,1,1
0.18155,-0.7799,-0.050312,3.5912,-0.75986,0.5705,4.8695,-0.74245,-0.61695,1,-0.40808,0.55392,1,0
0.91857,-0.30149,0.28981,4.3832,0.16464,0.38546,4.6135,0.16398,-0.36016,1,0.56985,0.73488,1,1
-0.90146,-1.1172,-0.60411,4.4653,0.30137,-1.7178,4.192,0.062659,1.5411,1,0.115,-0.37747,1,0
-0.86562,0.76367,-0.57431,-3.7315,0.49612,-1.6082,-3.257,0.27398,1.6044,1,-1.1854,0.37415,0,1
0.066612,-2.0923,-0.26644,3.3925,-0.39946,-0.32922,4.389,-0.35102,0.26521,1,-1.0596,-0.59058,1,1
-0.74323,0.84526,-0.7617,3.4989,-0.013698,-1.3175,4.1781,-0.24137,1.1815,1,0.51885,-0.85534,1,1
0.904,-0.74449,-0.2283,-2.7368,-0.18302,0.0044743,-5.0026,-0.19505,-0.08233,1,-1.1472,-0.26586,0,1
0.49693,-4.2012,-0.59985,-2.7573,-0.93032,-0.53071,-5.3115,-0.84038,0.33808,1,0.68514,-0.66684,0,1
-0.26761,3.4542,0.53071,-2.3119,0.064533,0.78107,-5.4586,0.17494,-0.81453,1,-1.6206,1.3091,0,1
-0.60467,3.9232,0.15751,5.1861,1.4656,-0.98194,4.8879,1.4193,1.0664,1,0.48686,-0.74194,1,1
-0.097957,4.6899,0.69701,-2.6835,0.29389,0.80597,-5.6844,0.41386,-0.79704,0,-2.6757,1.0537,0,0
-1.3474,-0.37688,-0.51609,-4.1275,0.29678,-1.4349,-4.2817,0.18633,1.1196,1,-0.01145,-0.5218,0,1
0.38211,5.2873,0.57076,5.7018,1.7299,-0.32271,5.792,1.505,0.3699,1,-1.8764,-0.56259,1,1
0.36651,-2.1688,0.34742,4.5967,0.47029,0.44807,5.5149,0.43759,-0.45404,1,1.8368,1.2001,1,0
0.052002,1.2502,0.38057,4.245,0.17567,0.64562,5.0598,0.28223,-0.52141,1,1.2368,1.7003,1,1
-1.1328,-2.4148,0.58981,3.8468,-0.44852,1.4483,5.6534,-0.33514,-1.3237,1,-2.9467,0.092737,1,1
0.56793,5.6602,0.68366,-3.1732,1.0354,0.35538,-5.3621,0.97234,-0.2371,1,-2.5923,0.4223,0,0
0.15204,1.2519,0.48215,4.0547,0.3532,0.52804,5.3463,0.55564,-0.3753,0,-1.1371,1.3498,1,1
-1.1842,2.7761,-0.33663,-3.9724,0.9082,-1.5886,-3.6316,0.57811,1.497,1,0.28671,0.017333,0,1
0.30227,1.8824,0.80085,-3.4887,0.75224,0.66344,-5.3493,0.76432,-0.47275,1,-3.2915,1.0031,0,1
-0.81268,0.36016,-0.99392,3.3509,-0.41015,-1.1202,4.1988,-0.53481,1.1062,1,-0.49108,-0.60909,1,0
0.69326,-0.28251,-0.082344,4.4473,0.1704,-0.088686,5.1711,0.27424,0.12694,1,-0.35348,-0.18034,1,1
-0.9173,2.0909,0.69333,-2.3783,-0.52521,1.7886,-6.7728,-0.15336,-1.5406,1,-0.13149,-0.097788,0,0
1.3362,-0.25056,0.33701,-3.0248,0.28337,0.30422,-5.1675,0.15313,-0.30257,1,-2.1945,0.6605,0,0
-0.82325,3.2983,-0.31624,4.9715,1.0729,-2.0003,4.7211,0.71904,1.9519,1,0.6929,0.65711,1,1
0.96374,-4.3669,-0.47802,3.6919,-0.21748,-0.60601,4.742,-0.41503,0.33551,1,0.10695,-0.84709,1,0
-0.34786,-2.0518,-0.93428,-3.096,-0.34619,-1.2127,-4.1507,-0.40633,0.88943,1,-0.19642,-0.097932,0,1
0.079144,-5.3301,-0.079604,2.2668,-1.4525,0.99016,4.8289,-1.2375,-0.84356,1,0.75103,0.70605,1,1
0.42996,-6.2424,-2.2005,1.7706,-1.7399,-2.6346,2.7952,-1.6985,2.1468,1,0.084321,0.86816,1,1
-0.4445,6.6968,0.042339,-3.8479,1.0679,-1.1111,-3.9358,1.0133,1.0913,1,0.21602,-0.7036,0,1
1.4193,0.6902,0.46266,4.7566,0.46623,0.11392,4.8933,0.36665,-0.16834,1,-3.1484,0.035259,1,1
-0.5936,-3.8936,-0.20562,-1.6039,-1.3253,1.0991,-6.1264,-1.2349,-1.0364,1,-0.58253,0.94005,0,0
-0.92839,6.0854,1.4062,-3.8936,1.5188,1.4959,-5.4476,1.4995,-1.2005,1,-2.6421,0.06163,0,1
-0.19961,6.0215,-0.085065,-4.063,0.70875,-1.016,-4.0275,0.7236,1.0115,1,0.18961,-0.34982,0,1
1.1247,-4.526,-0.045001,3.2315,-0.98135,0.41967,4.5665,-0.72648,-0.52445,1,-1.4573,1.0565,1,1
0.71794,0.45351,-0.033235,3.7319,-0.21894,0.35333,5.5032,-0.091237,-0.66484,1,1.6944,0.3857,1,1
-1.2454,4.4191,-0.047245,-4.0837,0.86734,-1.0476,-4.0373,0.59381,1.1921,1,0.20531,-0.63483,0,1
0.19682,-8.6616,-1.3523,2.5409,-2.0861,-0.7122,2.7176,-1.9904,0.38511,1,-0.032866,-0.70552,1,1
-1.1137,-3.0678,-1.2885,-3.3776,-0.38154,-1.777,-3.6395,-0.65907,1.5222,1,-0.049387,0.54195,0,1
1.3617,2.6711,0.50243,-3.5163,1.1006,0.17817,-4.5097,0.90091,0.0151,1,1.6978,0.90166,0,1
0.29055,-4.2584,-0.40048,3.9837,-0.055625,-0.69286,4.5625,-0.29832,0.67135,1,0.098433,-1.1138,1,1
0.60448,0.38665,0.010003,-3.0925,0.22808,-0.13281,-4.6872,0.20769,0.22905,1,-0.51948,-0.44848,0,0
-1.5371,5.2794,1.011,4.1334,0.39908,1.4003,5.9374,0.44767,-1.223,1,3.9136,0.66898,1,1
-0.74385,-1.3484,-0.67702,-3.3549,-0.30713,-0.99524,-4.1738,-0.24342,1.0474,1,-0.28923,-0.46752,0,1
1.2407,2.3084,0.15587,-2.7298,0.26844,-0.10543,-4.9896,0.43219,0.17322,1,0.38339,0.11269,0,1
0.20366,6.9547,1.4146,5.2018,1.7165,0.89353,6.2845,1.7848,-0.54289,1,-3.4398,0.83631,1,1
0.35204,-0.43845,0.59876,-2.8738,0.33172,0.81013,-5.321,0.41144,-0.79796,1,-3.9183,1.0358,0,1
-1.2489,-4.1116,-0.1191,-1.2393,-1.5622,1.6748,-7.2803,-1.155,-1.6345,0,-0.48962,0.0075254,0,0
-0.064889,-4.9028,0.20068,-2.4576,-0.36167,0.84622,-6.0815,-0.36311,-0.81818,0,-0.14079,1.3185,0,1
0.23964,2.0607,0.013894,-3.7267,0.51625,-0.65659,-3.782,0.22377,0.81998,1,-1.1216,-1.1316,0,1
-0.098466,-2.2106,-1.4091,-2.7397,-1.5158,-1.3877,-4.2798,-1.4844,1.0654,0,-0.0022979,-0.28518,0,1
0.54143,-1.5989,-0.32432,-3.3771,0.16573,-0.66645,-4.6433,0.052707,0.58917,1,0.084636,-1.1786,0,1
-0.44982,-5.5605,-1.1453,-3.5433,-0.26654,-1.9924,-3.6676,-0.49469,1.5268,1,-0.0075649,1.4212,0,0
0.62179,-1.8222,-0.46198,3.5628,-0.63102,-0.017875,4.5847,-0.54218,0.023667,1,-0.21515,-0.0056424,1,1
1.1957,3.284,0.13476,-2.9145,0.060312,0.1923,-4.9285,0.26697,0.020428,1,-0.35362,-0.26466,0,1
1.0094,-15.747,-1.9257,-0.72234,-3.1436,-0.40859,-6.3718,-2.8989,-0.054667,1,0.053439,-0.59218,0,1
0.58938,-5.0421,-1.2221,-1.9687,-1.9511,-0.63531,-4.8668,-1.7267,0.42932,1,-0.23611,-0.64297,0,1
-0.51357,-2.8194,-1.1658,-3.4564,-0.36133,-2.1423,-3.9395,-0.51829,1.9374,0,-0.095388,1.4136,0,0
0.71023,1.1073,-0.0057791,-3.163,0.073531,-0.33437,-4.7689,0.11302,0.18988,1,-0.92342,-0.57986,0,1
0.7304,-1.8161,0.16935,-2.4918,-0.46408,0.50171,-5.3641,-0.36151,-0.40662,1,-0.24177,1.1292,0,1
0.69218,-2.1372,-0.17014,-2.118,-0.41637,0.47893,-5.3029,-0.27399,-0.66601,1,0.78626,0.65923,0,0
-0.29109,4.786,-0.085727,-3.6794,0.27042,-0.79088,-4.4043,0.38651,0.89684,1,-0.85985,-0.96435,0,1
1.0274,-10.012,-1.1991,-1.7723,-2.0871,-0.0064764,-5.4906,-1.8858,-0.21715,1,-0.45975,0.21503,0,1
1.1587,-5.3009,-0.7891,3.2996,-1.25,-0.52754,3.7625,-1.1671,0.27877,1,-0.56227,-0.8014,1,0
0.020403,0.83635,0.72337,-2.7301,0.38054,1.05,-6.0293,0.45107,-0.98993,1,-1.7399,1.159,0,1
-1.2709,-2.565,-1.4449,2.7558,-0.5382,-1.9095,4.1861,-0.5648,1.836,1,-0.16683,0.63838,1,1
0.32224,1.5699,0.052571,4.4546,0.72578,-0.53276,5.1473,0.73925,0.42271,1,-0.007207,-0.51412,1,0
0.28707,-6.7384,-0.19352,-1.6685,-0.98137,0.789,-5.5333,-0.76851,-0.62603,1,-0.93015,0.56253,0,1
0.23284,-0.39431,0.0094587,3.6265,-0.46803,0.61093,5.3242,-0.43903,-0.62724,1,-1.6958,1.3041,1,0
0.49023,-8.6592,-1.1214,-2.0931,-1.6611,-0.80451,-4.6898,-1.5771,0.65275,1,0.020882,-0.038579,0,1
0.55724,-3.275,-0.39177,-2.4122,-1.1702,0.27281,-5.5478,-1.0542,-0.37556,1,-0.03884,0.88756,0,1
-1.3331,-8.7567,-1.742,-1.0971,-2.3421,-1.3713,-4.8095,-2.3084,0.78124,1,0.033457,-0.37225,0,0
1.5834,-14.999,-1.1975,1.8708,-2.3222,-0.16486,3.8143,-2.0813,-0.056044,1,0.20302,0.10208,1,1
