x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14
-0.20783,-5.952,0.021427,-1.7655,-1.1276,0.77377,-5.858,-0.93314,-0.6562,1,1.499,1.0128,0,1
0.011984,1.8611,0.42465,-2.7839,0.069467,0.56425,-5.6842,-0.047574,-0.45781,1,0.30927,0.53674,0,1
0.61682,-4.7847,-0.20192,3.3167,-0.74533,0.2811,4.69,-0.65539,-0.34921,1,-0.8708,0.45045,1,0
0.70007,-5.1022,-0.47182,-2.3383,-1.3838,0.29758,-5.2072,-1.4265,-0.57062,1,8.174,0.15025,0,1
-0.66107,2.5462,0.51242,4.2094,-0.14011,1.2806,5.326,-0.099539,-1.0814,0,-0.40132,0.86667,1,0
1.1168,-1.1581,1.2029,-1.6479,-0.69281,2.8486,-7.5087,-0.13181,-2.4976,1,0.022721,-0.41287,0,1
-1.046,1.9893,0.90442,3.8774,-0.25364,1.8417,5.7631,0.1248,-1.679,1,0.032461,-0.24098,1,1
0.66773,0.81174,0.28276,4.5474,0.21449,0.18495,5.3215,0.076399,-0.23247,1,-0.14853,0.32522,1,1
0.84309,-3.7372,-0.042258,-2.3318,-0.21158,0.37944,-5.0171,-0.071153,-0.52207,1,-0.025188,0.66066,0,1
1.2324,-9.2575,-1.1333,-0.93363,-2.2051,-0.21876,-5.1986,-2.0012,-0.26374,1,0.25868,-0.65022,0,1
-0.53715,-1.6616,0.64035,4.0455,0.057953,0.98063,5.8031,0.1248,-0.92433,1,-0.47717,1.4051,1,1
0.41693,-2.8957,-1.0577,4.0679,0.28243,-2.5583,3.8877,-0.042986,2.4745,1,0.12291,0.94829,1,1
-1.1493,0.029255,0.28073,3.3119,-0.91759,1.3459,5.0928,-0.56677,-1.4738,1,-2.0436,0.22653,1,1
-0.15088,11.366,0.88297,-4.6925,2.4535,-0.99508,-4.7103,2.1626,1.0563,1,0.17206,-0.94391,0,0
0.58769,3.5583,0.38914,3.8894,0.52831,0.39007,6.0224,0.52569,-0.29722,1,-0.22954,0.48622,1,0
0.65646,-5.9641,-0.65255,3.0654,-1.498,0.52696,4.2013,-1.1766,-0.39059,1,1.0576,1.2694,1,1
0.67832,10.064,0.9794,5.6376,1.96,-0.31489,6.0261,1.7243,0.47339,1,-2.0549,-0.16215,1,1
-0.54793,-0.77572,0.53156,-2.3366,-0.52489,1.4156,-6.1262,-0.31778,-1.4409,1,0.25882,0.45817,0,1
-0.59728,-6.9023,-1.5056,-2.506,-1.5759,-1.4157,-4.0649,-1.5129,0.99607,1,-0.38878,-0.50586,0,1
-1.367,-1.7373,-0.48647,4.3962,0.53945,-1.5781,4.4428,0.43836,1.4889,1,0.82562,-0.29084,1,0
-0.8665,0.45563,0.53133,-2.1452,-0.31832,1.4598,-6.2222,-0.12171,-1.5173,1,1.1653,0.039114,0,1
0.58269,11.566,1.5321,-4.5449,2.2438,0.38918,-4.9191,2.1079,-0.19248,1,-0.64949,0.33896,0,0
0.70656,3.4888,0.55062,-4.0665,0.94729,0.00019046,-4.7657,0.83147,0.1363,1,0.55734,-0.05691,0,1
0.14585,-3.1534,0.19179,-2.7007,-0.44808,0.72357,-5.3091,-0.42254,-0.65343,1,0.51068,1.2428,0,1
0.97201,5.0691,-0.18563,3.9501,0.18436,-0.35645,5.4892,0.1526,0.62735,1,-0.18998,-0.18137,1,1
0.41041,-4.2048,-0.13376,-2.5356,-1.0955,0.65223,-5.2081,-0.91419,-0.75786,1,-0.12559,0.82147,0,0
0.94348,-4.1698,-0.23528,4.2726,-0.038152,-0.019394,4.6884,-0.15151,-0.086137,1,0.17876,0.65532,1,1
0.23084,-3.7181,0.28765,-2.8381,-0.20966,0.79762,-5.3177,-0.1918,-0.73711,1,0.02994,1.6414,0,0
-0.38846,-5.1593,0.015359,3.3759,-0.94848,0.80013,5.0033,-0.74004,-0.62686,1,-0.79547,0.58158,1,1
-0.9472,1.0362,-0.76929,4.5992,0.61235,-1.8826,4.1221,0.39293,1.7714,1,-1.3065,-0.27331,1,1
-1.515,0.98349,0.095592,-4.5459,1.2599,-1.1925,-3.5032,0.87831,1.1478,1,0.51494,-0.82297,0,1
0.47738,-6.6748,-0.34339,3.6088,-0.20704,-0.33378,4.2993,-0.33871,0.21483,1,0.34468,-0.42747,1,1
-0.99486,-5.066,-0.97539,-3.6894,0.057954,-2.144,-3.8153,-0.32066,1.8765,1,-1.7997,0.79529,0,1
-0.95352,-1.8522,0.24941,-2.6306,-0.24672,0.94393,-6.0342,-0.23672,-0.77712,1,1.0578,1.0835,0,1
-0.5072,4.7454,0.98859,-4.0938,1.3326,0.68824,-5.223,1.3082,-0.64081,1,-0.18764,1.2114,0,1
0.35548,1.0799,-0.033636,-3.3633,0.36171,-0.26494,-5.2833,0.26027,0.27026,1,1.1463,-0.40015,0,1
-1.4778,-0.34015,-0.75966,-3.0392,-0.57327,-1.153,-4.1226,-0.61379,0.71906,1,1.5337,-0.86962,0,0
0.21222,-5.0455,-0.4369,-2.8135,-1.2835,0.2251,-5.4165,-1.1151,-0.15231,1,-0.929,0.60058,0,1
-0.27941,-2.9688,0.33728,3.736,-0.13278,0.88034,5.4025,-0.040147,-0.74718,1,0.97333,1.3065,1,1
-0.41712,1.9964,-0.38528,-2.913,0.096655,-0.9049,-3.8864,-0.005989,0.69981,1,-0.16596,-0.75689,0,1
-0.26524,9.73,1.6587,-3.9336,1.9164,1.4505,-5.1138,1.8761,-1.241,1,2.6301,0.23159,0,1
1.2459,-3.3828,-0.22763,3.4161,-0.40275,-0.052738,4.6323,-0.24692,0.13972,1,1.4407,0.46335,1,1
-0.44019,1.1915,-0.27635,-3.1774,0.10118,-0.54897,-4.4525,0.15641,0.49181,1,0.50849,-0.80718,0,1
-1.351,3.3788,0.73615,-2.681,0.31555,1.327,-6.5894,0.3217,-1.1054,1,-0.063405,0.31815,0,1
1.1444,4.5254,0.12638,4.7459,0.48942,-0.070702,5.0715,0.48115,-0.083161,1,0.10869,-0.25967,1,1
-0.071638,0.89914,0.49523,-2.9098,0.31203,0.75747,-5.3443,0.26977,-0.62044,0,0.66058,0.59135,0,0
0.55323,-1.2847,0.085933,-3.5537,0.24722,-0.28664,-4.9103,0.24371,0.18812,1,0.37991,-0.72383,0,1
0.96055,0.80468,0.18831,4.3211,0.4753,-0.19067,5.2134,0.42237,0.2204,1,0.18942,-0.25013,1,1
0.26927,-0.60382,-0.41049,-2.7872,-0.29354,-0.54695,-4.6957,-0.31157,0.36442,1,3.61,-0.98369,0,0
-1.371,5.9802,1.4521,-3.6212,1.1434,1.425,-6.0544,1.0801,-1.1603,1,-0.084909,0.24341,0,1
-1.1259,6.1249,-0.43029,5.2391,1.2378,-1.6303,4.0553,1.0545,1.5362,1,-1.9946,0.23792,1,1
0.88282,-2.9038,1.1446,3.7263,-0.38018,2.6929,6.2261,-0.20458,-2.4039,1,0.48857,-1.0791,1,1
-0.66596,-0.95614,-0.53567,4.1359,0.18372,-1.1919,4.3694,0.17438,0.95253,1,1.0191,-0.85058,1,1
-0.32827,3.5762,-0.21693,4.2296,0.52303,-0.93599,5.2746,0.31809,0.80782,1,-1.0948,-1.2413,1,1
0.94552,-0.73488,0.016088,-2.295,0.0842,-0.14125,-4.8361,0.024753,0.14456,1,-0.97927,-0.59502,0,1
-1.0993,7.2675,0.41057,5.2712,1.7027,-1.3252,5.5279,1.2833,1.3179,1,0.55606,0.062115,1,1
1.0313,3.2499,1.545,-2.6323,0.54554,2.7685,-6.7029,0.7502,-2.3582,1,-0.15306,-0.60761,0,1
0.49753,0.54271,-0.36685,3.5719,-0.13186,-0.70034,4.7177,-0.13887,0.44148,1,6.2071,-0.65658,1,1
-0.48138,2.2698,1.0102,5.2696,0.7138,1.0433,5.2511,0.78322,-0.75416,1,-0.012062,0.8694,1,0
-0.56864,-5.0993,-0.94664,-1.4919,-0.90122,-0.8205,-5.2257,-0.83404,0.65477,0,2.1982,-1.5288,0,0
-0.63438,2.4226,0.73034,4.8893,0.69462,0.92599,5.4519,0.79412,-0.85942,1,0.15386,1.3356,1,1
-1.3929,4.3041,-0.1945,-4.4336,0.96829,-1.6887,-3.0955,0.71012,1.743,0,1.6114,0.84409,0,0
0.85827,4.6121,0.24473,-3.7455,0.6922,-0.029043,-5.5529,0.72862,0.10136,1,0.33881,0.46746,0,0
-0.021804,-2.0598,0.027844,-1.3297,-0.79989,0.85276,-6.0075,-0.50147,-1.0449,1,2.2611,1.4931,0,1
0.12535,1.5341,0.57652,4.5721,0.34374,0.8637,5.8715,0.30196,-0.69805,0,-0.54999,1.3265,1,0
-0.5884,-10.305,-0.26304,-1.622,-1.7301,1.5109,-6.4634,-1.2449,-1.4993,1,-0.4858,-0.17756,0,1
0.09864,2.6008,0.7651,-3.6523,0.93654,0.38865,-4.4795,0.91969,-0.24761,1,-0.099471,1.22,0,1
-0.97145,2.8369,0.75708,-3.7212,0.61233,1.0076,-5.1685,0.73323,-0.85379,1,-1.6833,0.99504,0,1
-0.4536,5.202,-0.057232,-3.895,1.2084,-1.118,-3.2014,0.93283,1.1736,1,-1.8754,-1.193,0,0
-0.56972,5.8796,-0.6033,-4.1284,0.85981,-2.0073,-3.3398,0.67969,2.0201,1,-2.1558,0.73224,0,1
0.93413,2.1748,0.53201,4.2704,0.62753,0.43796,5.2955,0.65074,-0.41361,1,-0.18257,1.2068,1,0
0.51346,9.7829,0.81102,-3.932,1.7921,-0.055369,-4.1408,1.5031,0.3251,1,-1.1104,0.58925,0,1
1.179,-0.06097,-0.16299,-2.5242,-0.14156,0.32131,-4.9881,0.03057,-0.36679,1,-0.30643,0.47643,0,0
-1.2905,2.0658,1.602,5.3038,0.76878,2.2104,5.8288,1.0426,-2.0011,1,0.54791,-0.81827,1,1
-0.95446,-4.7157,0.13058,-1.4337,-0.99466,1.5889,-6.2566,-0.79687,-1.4977,1,0.36418,0.38594,0,0
-1.1188,6.6173,-0.16131,-4.7973,1.4016,-1.3835,-3.5883,1.2806,1.4251,1,-1.7757,0.41264,0,1
-0.6212,5.4979,0.48699,5.2923,1.6708,-0.88224,5.5098,1.4531,0.98306,0,-0.29804,-0.59298,1,1
-0.13464,-3.1694,0.57433,-1.6305,-1.1065,2.3905,-7.3959,-0.54694,-2.1846,1,-0.94468,-1.305,0,1
-1.4201,-4.5278,0.25416,3.4555,-0.81598,1.6584,5.8121,-0.50981,-1.4779,0,1.3135,0.011364,1,1
0.22439,-2.564,-0.355,-2.7564,-1.1239,0.28129,-5.5915,-1.0054,-0.33949,1,0.06599,0.66057,0,1
0.75513,-3.4232,-0.062528,3.6719,-0.44118,0.18396,4.7607,-0.43502,-0.11656,1,3.6751,0.57442,1,0
-0.45288,2.0433,0.4564,3.8927,-0.015545,0.88553,5.6765,0.025624,-0.95397,1,-0.036425,0.73831,1,1
-0.086214,-2.7319,-0.25631,4.3429,0.15321,-0.49925,4.9785,-0.10935,0.45548,1,0.64918,-1.1633,1,1
0.47698,1.5693,0.52711,4.4599,0.33323,0.63241,5.4057,0.38684,-0.50068,1,-0.33255,0.31674,1,1
1.1268,-0.30477,-0.29895,2.7043,-0.6474,0.24574,4.9009,-0.53987,-0.26132,1,0.65192,0.37809,1,1
0.048834,-3.3707,-0.16524,-2.1336,-0.76817,0.65696,-5.8794,-0.65597,-0.74139,1,-0.32119,1.4692,0,1
-0.13303,3.1924,0.81215,-3.3908,0.80621,0.83135,-4.8244,0.79386,-0.40725,1,0.2374,0.86182,0,0
-1.3186,-7.1652,-1.1536,-2.2906,-1.0225,-1.4673,-4.1436,-1.2464,1.2337,1,0.33406,-0.25415,0,1
-0.10078,10.29,1.4521,5.7496,1.9941,0.69571,6.5623,2.0048,-0.1991,1,-0.093803,0.98149,1,1
0.30612,0.41822,-0.24989,3.8235,0.041501,-0.65499,5.0125,-0.15472,0.54287,1,0.8027,-0.41199,1,1
1.3067,0.33978,-0.32437,3.8217,-0.37336,-0.20837,4.4176,-0.19233,0.22329,1,0.40741,-0.314,1,1
0.52771,-4.8415,-0.34304,2.7835,-1.3606,0.59417,4.588,-1.1409,-0.63798,1,0.50823,0.84322,1,1
0.81389,-2.3549,-0.50408,3.1903,-0.76072,-0.31306,4.2471,-0.91579,0.12423,1,-0.77057,-0.86296,1,1
-0.58155,-0.34478,-0.74743,-2.6767,-0.2022,-0.99664,-3.9277,-0.44073,1.0191,1,-0.29437,-0.83113,0,1
-0.50263,-12.07,-2.2269,1.244,-2.1611,-2.1793,3.1348,-2.2515,1.8886,1,-1.1244,1.2015,1,1
0.66729,1.3994,0.0040052,4.1947,0.057772,-0.23482,4.9839,-0.051503,0.32456,1,0.60267,-0.85071,1,0
0.41303,5.7963,0.84648,-3.3503,1.1513,0.63001,-5.3843,1.1138,-0.36989,1,-0.44491,1.0407,0,0
-0.78648,4.9188,0.70073,4.753,0.64927,0.94015,6.0535,0.76212,-0.74106,1,0.035221,1.4115,1,1
0.54491,4.2879,0.71306,4.7344,0.70239,0.53171,5.9467,0.78999,-0.6235,0,0.73738,1.0193,1,1
0.68321,-0.33211,-0.10724,-3.452,0.16486,-0.32388,-4.769,0.085124,0.13824,1,0.1496,-0.84035,0,1
0.1881,1.148,-0.30477,-2.695,-0.26723,-0.5861,-5.4257,-0.27251,0.46971,1,2.4237,-0.64968,0,0
0.32439,1.0247,0.07325,-2.8309,-0.06972,0.29589,-5.3107,-0.0068781,-0.22087,0,-1.036,0.34372,0,0
1.0219,5.3755,0.51062,-3.987,1.3626,-0.01065,-4.3953,1.1508,0.14976,1,-0.88005,0.15929,0,1
0.36342,4.2929,0.30663,4.98,1.0994,-0.44146,5.3198,1.0158,0.49028,1,-0.66251,-0.59666,1,1
-0.57068,-1.6588,-1.2267,2.4425,-1.3187,-0.96977,3.7387,-1.077,0.69151,1,-0.29404,-1.1847,1,1
-1.1246,-1.0075,-0.96163,3.9322,0.02524,-1.8804,3.5071,-0.17523,1.5901,1,0.24922,0.51183,1,1
-0.24837,1.4321,0.022353,4.5013,0.54593,-0.52565,5.6231,0.18678,0.54484,1,0.060086,-0.37791,1,1
0.73273,0.8992,0.2802,3.8219,-0.0069973,0.57043,5.8611,0.041355,-0.41931,1,0.33415,1.3319,1,1
0.86052,1.3808,0.21223,-3.0377,0.53332,0.20886,-5.4739,0.41164,-0.14061,1,0.87247,0.072381,0,1
0.92274,1.3738,-0.13498,-3.1204,-0.060596,-0.17386,-4.956,0.032502,0.18593,1,0.30262,-0.64637,0,1
-1.7376,1.5135,0.53108,-2.7784,0.17216,1.0511,-6.725,0.29296,-1.1042,1,0.44071,0.65212,0,1
0.0034114,-1.1203,-0.24005,3.2311,-0.13633,-0.66335,5.1175,-0.28061,0.81726,1,-0.8469,-1.0298,1,0
0.96898,-3.9766,-0.14732,-2.6334,-0.79323,0.39637,-6.0449,-0.80094,-0.27692,1,-1.5378,0.23099,0,1
-0.77276,1.2914,-0.58311,-3.6289,0.40942,-1.6402,-3.7963,0.088306,1.4707,0,0.057634,-0.22343,0,1
-1.3236,-9.1778,-1.1431,2.603,-1.2605,-1.145,3.7372,-1.2305,0.96941,0,0.091588,-0.6186,1,0
-1.096,-1.2588,-1.1664,3.6922,-0.2234,-1.9249,4.1153,-0.42811,1.6771,1,-4.6466,0.49897,1,1
1.5979,-3.7539,-0.49265,3.1084,-1.0239,0.10306,4.9094,-0.86825,-0.074585,1,8.4163,0.26261,1,1
-0.080469,-9.4486,-0.66823,-1.682,-2.0259,1.0035,-6.0049,-1.6362,-1.1068,1,-0.24782,0.84976,0,1
0.7258,-0.83239,-0.03297,3.3503,-0.25857,0.056981,5.5417,-0.38992,-0.07713,1,0.7041,-0.4739,1,1
-0.78488,-1.8586e-05,-1.008,3.6849,-0.32371,-1.4486,3.8156,-0.25969,1.1605,1,-0.24241,0.22135,1,1
-0.73983,-9.4598,-0.024351,-1.4612,-1.5342,1.1925,-6.7803,-1.286,-1.1582,1,-0.35444,0.33001,0,1
-1.2066,-1.3583,0.9631,-1.3982,-0.10101,1.8844,-6.4354,0.015008,-1.5224,1,0.29186,-0.56902,0,0
-0.03486,5.4412,1.0478,5.5049,1.6142,0.44302,6.3371,1.3043,-0.083291,1,-0.098226,0.42589,1,0
-0.93313,0.40823,1.1307,-2.6209,0.74921,1.4955,-5.3298,0.74536,-1.3698,1,-0.15865,0.40048,0,1
