x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14
-0.17305,12.991,1.1908,6.2292,2.9679,-0.77172,6.1593,2.4546,1.0969,1.2911,105.75,-1.4773,1,1.1836
1.0781,7.2364,0.65953,4.6529,1.2001,0.35597,5.6577,1.2763,-0.31859,0.88664,-2.2447,0.51496,1,1.0005
0.21903,-6.6047,-0.073769,3.7307,-0.74859,0.5491,4.7955,-0.62671,-0.69113,1.1124,-45.296,0.95489,1,-0.0043613
-0.78309,1.3522,1.0494,4.556,0.46242,1.6158,6.0808,0.58238,-1.3197,0.71189,-108.08,0.56535,1,0.49164
-0.61863,-2.8105,0.31432,3.6068,-0.45498,1.6394,5.2276,-0.36745,-1.7319,0.76919,44.59,-0.39932,1,0.89835
0.17537,-0.46889,-0.002237,4.3374,0.15332,-0.62377,4.1746,0.023545,0.58519,0.65868,14.965,-1.0126,1,0.89271
-1.186,-1.0061,-0.93245,3.5366,-0.33978,-1.4235,3.3805,-0.28773,1.4338,0.94783,3.3027,-0.07132,1,1.502
1.0561,-9.1883,-0.42071,2.2908,-1.6936,0.62522,4.6055,-1.5705,-0.70403,0.81599,3.2717,1.4421,1,0.75339
0.73714,2.511,0.20325,4.0201,0.13991,0.064327,5.4721,-0.013736,0.22196,0.80792,50.309,0.42683,1,0.36965
0.13061,-1.5218,-0.45323,3.9941,-0.11252,-0.64592,5.2541,-0.16174,0.65148,0.96075,13.047,-1.1882,1,0.60605
-1.1879,-2.5639,0.29999,3.4647,-1.0443,1.7201,5.1988,-0.84065,-1.7871,1.121,50.795,-0.43733,1,0.48576
1.2577,1.1949,0.048026,4.7201,0.0014866,0.25472,5.2884,-0.029763,-0.44603,0.6885,-20.962,0.08363,1,1.4249
-0.31619,-5.6905,-0.73263,2.9641,-0.54887,-0.98806,4.1139,-0.6479,1.0405,0.7592,2.1943,-0.65543,1,1.348
0.71158,-5.9542,-0.65311,3.6986,-0.60181,-0.6993,4.4422,-0.73014,0.48603,0.62303,2.0222,-1.4321,1,0.77823
0.51038,-8.7047,-0.88873,1.8221,-1.9425,0.16144,4.1389,-1.4499,-0.30499,0.8644,-5.9356,0.77993,1,-0.029197
-0.31585,-4.1247,-0.80395,3.6717,-0.37887,-0.82037,4.2683,-0.62127,0.66817,0.67869,4.3767,-0.74818,1,0.41948
0.11292,-6.5424,-0.19998,2.995,-1.4113,0.738,5.3138,-1.2206,-0.98579,1.1409,22.822,0.76621,1,0.58563
0.3886,1.0913,0.099791,4.0253,0.041351,-0.44349,4.5609,0.13607,0.54644,0.94454,38.593,-0.81783,1,1.5479
1.2607,-2.2205,-0.1782,4.0457,-0.017455,-0.4167,4.961,0.0355,0.48218,0.92298,10.852,-0.96949,1,0.1755
-0.89908,7.5067,1.0961,5.3714,1.1968,1.2134,6.6774,1.2036,-1.0237,0.88003,10.894,0.75868,1,0.95364
1.2542,-11.633,-1.0081,2.1217,-2.0726,0.30342,4.4599,-1.9147,-0.43698,0.66787,5.0858,0.10919,1,0.80324
-0.87826,-1.8079,0.54467,3.5979,-1.0266,1.8823,5.7828,-0.56061,-1.9695,0.7949,55.178,-0.25848,1,0.52224
0.80365,-0.56918,0.26731,4.326,0.23185,0.42974,5.3708,0.24365,-0.52327,0.78183,14.632,0.94548,1,0.13453
-0.15078,1.5192,0.30095,4.3931,0.12128,0.70419,5.0898,0.25687,-0.59978,1.0595,-28.053,0.99139,1,0.46409
0.53075,-0.59787,-0.62501,2.7823,-0.93591,-0.6003,4.3661,-0.96295,0.32035,0.69422,6.7416,-0.8841,1,0.60525
0.64259,0.82399,0.3759,4.7334,0.59123,0.30869,5.9101,0.41734,-0.10669,0.52208,-2.1508,0.66306,1,0.7724
-0.80011,8.6792,0.047909,5.7091,1.5416,-1.2177,5.3632,1.4243,1.3337,1.0348,44.389,-0.55352,1,0.1385
0.98385,2.6422,0.35994,4.8765,0.59712,0.20777,5.0412,0.52199,-0.25975,1.1199,10.129,0.35578,1,1.3226
0.92511,8.7842,0.76246,5.4326,1.5112,0.021988,5.1537,1.3005,0.15973,0.76012,-81.412,0.11125,1,1.0148
0.794,7.4192,0.95015,5.2552,1.7245,0.14223,5.5886,1.5453,-0.00020416,0.92933,-190.99,0.083284,1,-0.069845
0.73553,5.1081,0.31764,4.4709,1.0179,-0.27353,5.857,0.87395,0.42315,0.92918,23,-0.26702,1,1.0744
1.3017,-0.75537,-0.02419,3.4801,-0.09251,-0.038831,4.819,-0.10287,0.029252,1.0537,-2.1071,0.3259,1,1.0593
-0.91946,-8.0206,-1.8039,2.1291,-1.7402,-1.7253,3.7039,-1.5889,1.4387,0.82139,NaN,0.47971,1,0.72343
-0.41022,-3.9939,0.043224,3.4512,-0.92915,1.1804,5.6309,-0.70241,-1.1405,0.92317,14.15,0.8243,1,0.65309
0.067016,-3.0355,0.085961,3.8308,-0.30326,0.78229,4.9326,-0.33604,-0.71714,1.2548,-46.156,1.3419,1,1.3614
0.48926,2.474,-0.22462,4.9745,0.60815,-0.59233,5.1277,0.57421,0.67208,1.0932,27.793,-1.427,1,0.90169
0.91896,-1.9988,-0.088876,4.1004,0.26536,-0.34852,4.7345,-0.093732,0.32621,0.85601,-5.7156,-1.617,1,1.0066
0.053418,6.5868,0.44342,4.8352,1.3945,-0.91397,5.4955,1.1833,0.98656,0.96268,-26.066,-1.2645,1,0.5258
-0.34734,-0.66658,0.9629,3.6065,-0.14657,1.9245,5.4484,-0.0055714,-1.7519,0.98049,-82.301,-0.11303,1,0.55267
-0.70635,0.63226,-0.64007,4.3994,0.58965,-1.7309,5.0623,0.39028,1.6283,1.004,-24.275,-0.013648,1,0.59205
-0.85962,-5.4305,-0.70509,3.0521,-0.37695,-1.1884,4.1628,-0.41794,1.1417,1.3072,3.2183,-0.77001,1,0.86338
-0.75266,2.4629,-0.078385,4.1044,0.38718,-0.99391,4.6289,0.32027,0.93404,0.53239,48.085,-0.47203,1,0.35811
0.24505,-5.3859,-1.3356,2.6308,-1.7542,-0.60078,4.3166,-1.7824,0.3879,0.65146,0.9998,-0.60329,1,0.21796
0.82225,1.5048,0.78219,4.7819,1.1487,0.1515,6.0343,0.89686,0.081067,1.0569,-54.948,0.27151,1,1.4885
0.64942,4.9256,0.60871,4.9328,1.1063,-0.012383,5.2888,1.0016,0.32174,1.0317,22.681,-0.15961,1,0.47857
0.21477,-1.7221,-0.28464,4.4171,0.056324,-0.62594,4.8909,0.012702,0.59971,0.67995,-7.7028,-1.2986,1,0.29893
0.38069,-6.2954,-0.79283,3.1056,-1.0859,-0.40404,3.8618,-0.8815,0.042685,1.2815,-1.986,-0.44341,1,1.5454
1.0285,3.9051,0.30489,3.9218,0.68615,-0.24107,5.3512,0.62038,0.33829,1.2055,-105.83,-0.22757,1,1.2742
1.0066,-2.5316,-0.36652,2.8635,-0.80241,-0.065896,3.9918,-0.6904,0.05138,0.6734,15.207,-0.21043,1,0.41531
0.71424,-1.3264,-0.37917,3.4497,-0.41359,-0.11226,4.4323,-0.33538,-0.037389,0.72386,-18.238,-0.57634,1,0.66267
-0.79145,2.6413,-0.19225,4.6894,0.63511,-0.98114,5.1249,0.36901,0.76423,0.38986,-13.764,-1.1013,1,0.1153
-0.87542,2.0079,0.11433,4.9232,1.3457,-1.0098,4.932,1.0949,1.1753,1.0347,40.983,-1.2788,1,0.69948
-0.31007,7.0636,1.0993,6.0125,1.4592,1.0281,6.5579,1.1833,-0.81913,0.44035,-464.95,0.52506,1,-0.35802
-1.2564,-3.6252,-0.99715,3.6907,-0.63603,-1.5425,3.7722,-0.80433,1.4573,1.0257,-2.4915,-0.14534,1,1.0092
0.18845,4.3823,-0.52297,5.1082,1.4157,-2.3331,4.5563,1.0758,2.2703,0.23472,30.708,1.2441,1,0.39966
-0.78115,-2.6662,0.039298,2.4453,-1.314,1.2277,5.1559,-0.93537,-1.3121,0.79004,47.271,0.39973,1,-0.052457
-0.51867,-0.73441,0.3864,3.8712,-0.51877,1.1724,5.0884,-0.42177,-1.1959,0.62314,-22.22,0.66409,1,0.79602
0.65313,1.6589,0.60914,4.5429,0.58075,0.30027,6.2081,0.57228,-0.0069427,1.4161,-23.085,0.54528,1,0.062219
0.32652,-0.74615,0.2166,3.9136,0.17764,0.091881,5.5407,0.027886,-0.10139,0.94274,-20.679,-0.24652,1,0.26427
-1.0453,1.4454,-0.73842,3.9433,0.27475,-1.6917,4.2021,0.19474,1.4671,0.72757,14.197,0.1689,1,0.78901
-1.0519,-9.8444,-1.8862,1.9702,-2.07,-1.8178,2.9932,-2.0927,1.5757,1.2269,NaN,0.38877,1,0.71348
0.43639,-2.6771,-0.30285,3.7901,-0.28677,-0.5147,4.9569,-0.39533,0.34274,1.1647,6.6029,-0.29125,1,1.4927
-0.56396,-10.02,-1.0065,3.1558,-0.86278,-0.97575,3.8944,-0.92171,0.67899,0.8843,-0.027013,-0.94271,1,0.89028
0.3289,2.836,0.34129,4.2375,-0.20031,0.57533,5.027,-0.091676,-0.57267,1.1697,63.43,0.88553,1,0.88107
0.87008,-5.7251,-0.57329,3.3197,-0.89951,-0.17956,4.7844,-0.83466,0.13459,1.02,0.10333,-0.31747,1,-0.047792
0.18997,-1.5536,-0.88109,3.3461,-0.97178,-0.98018,4.2954,-0.91415,0.92373,0.77765,-1.8456,-0.98499,1,0.89592
1.6075,1.2131,0.2712,4.0728,-0.30501,0.55365,4.8324,-0.31802,-0.52976,0.98119,-47.318,0.64717,1,0.63084
0.10805,1.2249,1.4436,3.8425,0.32082,2.3195,5.7084,0.50543,-2.0677,1.1925,419.13,-1.1925,1,1.1313
0.58345,-1.3981,-0.23814,3.0112,-0.71537,0.59939,5.2964,-0.47535,-0.58197,0.42048,3.4393,1.3317,1,-0.47476
0.82963,-2.925,-0.53313,3.0867,-0.49985,-0.5083,4.252,-0.5758,0.50886,1.1143,-3.1792,-0.41319,1,0.42561
0.065354,4.8383,0.79101,5.3625,1.2035,0.47277,5.8166,1.0809,-0.31024,0.94411,-64.385,1.1531,1,1.3128
0.10539,1.2705,0.42029,4.5577,0.60344,0.47065,5.7187,0.69882,-0.4468,1.2847,68.956,0.13127,1,1.2938
0.92037,-6.1353,-0.68024,2.812,-1.4896,0.28346,4.6435,-1.2019,-0.41781,0.5363,7.0688,-0.16626,1,1.1761
0.63864,5.5703,0.087725,4.4575,0.46093,-0.29705,5.2967,0.52538,0.49088,1.1052,-0.61667,-0.44188,1,0.66498
0.1594,2.3787,-0.26436,3.911,0.42467,-1.1013,4.2107,0.27269,0.86303,1.016,-30.435,-0.53632,1,0.88878
1.0077,2.1753,0.23197,4.6116,0.94304,-0.45249,5.5732,0.7753,0.53118,0.67426,112.05,-1.2474,1,0.93439
-0.90244,1.4491,-0.35527,4.3416,0.27167,-1.1686,4.135,-0.011195,1.1131,0.46359,3.5402,-0.29416,1,0.49957
0.85031,-6.5262,-0.95473,2.6331,-1.8874,0.19387,4.4296,-1.8275,-0.408,0.58171,2.3236,0.37819,1,0.74943
-0.91499,-11.446,-1.364,2.0509,-1.492,-1.3548,3.6186,-1.438,1.1519,1.2883,0.46273,-0.83699,1,0.71059
0.16522,3.6912,1.0915,5.1671,1.4811,0.85471,7.0835,1.3543,-0.47839,1.1808,-312.14,0.59571,1,0.91436
-1.2235,0.93966,0.79436,3.7203,-0.15911,1.6839,6.028,0.033414,-1.6019,0.83202,184.68,0.099847,1,0.43938
-1.0147,-8.5485,-0.021782,2.3161,-1.6265,1.5036,4.8751,-1.3487,-1.5082,0.6809,-26.427,-0.22464,1,0.1142
-0.82722,1.4854,0.71562,3.9361,0.22897,1.1318,5.7335,0.33877,-0.92422,0.90905,-16.897,0.4873,1,0.17149
-1.3956,4.0314,1.1167,5.0116,0.7846,1.2806,6.1153,1.0249,-1.1436,0.58118,69.981,0.6857,1,0.30477
0.65315,-6.5955,-0.62424,2.458,-1.5633,0.51387,4.4835,-1.5806,-0.43083,1.5236,-3.4843,0.70455,1,0.95231
-0.9573,4.4638,1.2984,5.3326,1.0382,1.3889,5.9258,1.0435,-1.1635,1.079,83.781,0.13092,1,0.37261
-0.16797,7.6339,1.29,4.5437,0.71523,2.0128,6.5525,0.82271,-1.571,0.61796,-16.368,-1.2196,1,0.7661
0.9982,11.58,1.1688,5.7842,2.1784,0.34996,6.6118,2.0302,-0.047336,0.72933,-105.33,0.78188,1,0.4319
0.1553,-8.8221,-1.475,2.4655,-2.0747,-1.0395,3.9878,-1.8278,0.86112,1.2544,0.11115,-1.34,1,0.90402
-0.14997,-3.558,0.22176,3.5865,-0.85029,1.2436,4.9797,-0.55193,-1.143,0.87372,126.25,0.43547,1,0.60355
1.257,-5.8196,-0.86628,2.4272,-1.4886,-0.17035,4.4238,-1.4355,0.0053712,0.6167,-6.4331,-0.83553,1,0.90546
-0.97993,2.5102,1.098,4.8401,0.40273,1.9538,6.2171,0.50609,-1.6981,1.2316,-287.22,-0.47466,1,1.1163
0.98011,-15.155,-1.4409,1.0665,-2.9835,0.13122,3.5509,-2.787,-0.49992,0.65126,-0.099139,0.83001,1,0.87582
-1.0121,5.1826,0.98009,5.0573,0.98125,1.156,6.3863,0.73431,-0.90909,0.44242,-164.15,0.44423,1,0.48859
-0.6873,11.934,0.53759,6.3067,2.1976,-1.196,6.3506,2.0689,1.3438,0.8463,30.84,-0.76071,1,1.2226
1.6216,-4.1385,0.29429,3.815,0.0093378,0.21289,5.2104,0.049292,-0.20152,0.26959,-44.249,-0.24379,1,0.99124
-0.28018,3.6133,0.20951,5.0527,1.3937,-0.86722,5.1111,1.1308,0.85962,1.2799,1.6308,-1.3951,1,1.264
0.60835,-5.5876,-0.68479,2.7838,-0.96249,-0.20359,4.5944,-0.72556,-0.03467,1.2757,2.823,-0.85971,1,1.3883
0.056566,-4.1782,-0.044569,3.3299,-0.89662,0.68523,4.921,-0.68646,-0.77681,0.7874,-36.273,0.6765,1,0.44714
1.2189,5.5009,-0.88424,5.1525,1.1243,-3.058,3.9298,0.79703,2.8135,0.52923,1.0782,-0.032373,1,0.64393
0.51652,-1.281,-0.66162,3.1039,-0.69879,-0.50521,4.1294,-0.64446,0.37722,0.86609,-8.4452,-1.3465,1,1.2161
0.2386,5.2948,0.89578,5.0061,1.2126,0.66424,5.5186,1.0233,-0.37029,0.56725,108.08,0.45034,1,1.3497
0.70746,-5.2012,-0.24166,3.3107,-1.1956,0.22715,4.8613,-1.0115,-0.41902,0.63343,16.616,-0.016062,1,0.87064
0.81607,5.9774,0.27395,4.7632,0.55832,0.34036,5.1495,0.62982,-0.24594,0.77717,-30.072,1.0239,1,1.1106
-1.3262,-2.1488,-0.73708,3.6749,-0.1478,-1.2906,3.9319,-0.40403,1.1696,1.0693,-13.254,-0.41655,1,1.2918
0.91493,13.361,1.3053,6.1837,2.5671,-0.10835,5.8356,2.3721,0.19575,1.1049,224.06,-0.70004,1,1.2793
-0.93614,1.6001,0.81689,3.6652,0.064903,1.4038,5.3791,0.13961,-1.3892,1.135,-13.248,0.20574,1,0.54997
1.3276,-5.0151,-0.31687,3.3177,-0.59582,-0.28497,4.4773,-0.52026,0.23576,1.0519,28.047,-0.43664,1,0.72685
0.8938,6.0921,0.44736,4.781,0.72395,-0.0066597,5.3068,0.71307,0.030218,1.1093,105.76,-0.27377,1,0.97424
0.92706,-2.2298,-0.082389,3.5706,-0.1608,-0.074606,5.0003,-0.20029,0.10259,1.1633,-0.62687,-0.64488,1,1.0845
0.60329,-1.7375,-0.89327,3.4646,-0.57474,-0.51654,4.041,-0.46859,0.31892,0.69269,-2.6563,-1.0397,1,0.72543
-0.77594,-2.5666,-0.76734,4.1306,-0.18914,-1.0938,4.2979,-0.14961,1.0924,0.51601,-6.9634,-0.30315,1,0.81838
0.40642,7.2734,0.16347,4.936,1.2743,-0.79812,5.2119,1.0757,0.81945,0.93353,22.22,-0.6227,1,0.10348
1.2435,9.119,0.7281,5.0006,1.0926,0.27791,5.8852,1.0128,-0.30796,0.8459,93.894,0.65274,1,0.75515
-0.66993,-1.4138,-0.23808,4.1455,0.45792,-0.99488,4.8635,0.28762,0.99,0.86343,13.628,-1.0454,1,-0.075513
0.40984,0.45894,-0.36139,4.1414,0.13775,-0.67672,5.5856,-0.019957,0.7658,1.1547,-29.189,-0.73863,1,0.55915
-0.95312,-6.5857,-1.4226,2.2144,-1.7583,-1.1057,3.566,-1.721,0.82374,0.77621,-0.48341,-0.89187,1,2.0068
0.32591,8.2762,0.35733,5.0795,1.6033,-0.87987,5.1201,1.3421,1.0375,1.0149,78.03,-1.1555,1,1.1358
0.13051,-6.1305,-0.49046,2.5947,-1.6,0.54247,4.5418,-1.4821,-0.65366,1.1347,18.081,1.3182,1,1.2653
0.43606,2.2846,0.35383,4.8428,0.52911,0.15636,5.3895,0.71919,-0.15148,1.0974,74.014,0.42055,1,0.6396
-0.69492,0.13807,1.1839,4.311,0.35412,1.8372,6.3952,0.50024,-1.7708,1.2728,-103,-0.7008,1,0.72019
1.2188,-2.6499,-0.067006,3.3676,-0.55824,-0.082178,4.3952,-0.66613,-0.064069,0.09358,-75.465,-0.25117,1,0.50251
1.0353,-4.6275,-0.28639,3.2766,-0.29907,0.11213,5.0202,-0.23339,-0.23069,0.79146,15.231,-0.32268,1,0.53955
0.77951,-0.81241,-0.30446,4.1488,-0.025097,-0.11553,4.5221,0.030603,0.13874,1.2782,34.986,-0.19892,1,1.1285
1.0363,5.7623,0.2433,4.5472,0.83135,-0.49994,5.2416,0.68227,0.60423,0.89679,51.405,-1.0666,1,0.13202
-0.60891,0.85365,0.39438,4.0655,-0.18471,0.77851,5.3946,-0.092556,-0.95094,0.79234,-27.86,0.80575,1,0.35085
0.26547,1.0564,-0.19735,3.4946,-0.4645,0.27419,5.0553,-0.45297,-0.33785,0.96415,-9.4185,0.69995,1,0.62232
-0.0067699,0.12329,-0.46109,4.0443,-0.31967,-0.73787,4.4748,-0.2778,0.66932,1.1055,14.716,-0.94855,1,0.31551
0.77296,-1.28,-0.13655,3.8708,0.16225,-0.46793,4.4429,0.10091,0.44115,1.0298,21.71,-1.1778,1,1.0527
-1.0538,-1.8228,-0.95196,3.5718,-0.11665,-1.8797,4.1446,-0.19658,1.8003,1.0009,0.4049,0.86952,1,0.12964
-0.2779,-1.7363,-0.34126,3.3764,-0.53022,-0.78241,4.7329,-0.60764,0.49262,0.54524,-29.711,-1.4584,1,1.0111
-0.64873,0.55251,0.48804,3.69,-0.053558,1.2739,5.5972,-0.050677,-1.1564,1.0885,-91.614,1.1867,1,0.92836
0.83444,-7.4402,-1.1197,2.6961,-1.6519,-0.23381,4.2375,-1.4954,0.11916,0.91289,0.48618,0.38105,1,0.58686
-0.43306,-3.82,0.99071,3.4419,-0.38682,2.2091,6.2242,-0.14841,-2.001,0.58179,-159.96,-0.8192,1,0.97253
0.021698,-4.57,-0.18334,2.9568,-1.0988,0.70949,5.3264,-0.97585,-0.80132,1.4025,-12.99,0.7984,1,1.0887
0.47933,1.9077,0.64709,4.4654,0.74844,0.36492,5.3208,0.80112,-0.12494,1.2227,-125.02,0.43484,1,0.67903
1.1395,5.8609,0.38787,4.6676,0.89966,-0.0014018,5.5637,0.62992,-0.0060583,0.91553,62.302,0.08125,1,0.65977
1.5338,-8.1592,-0.9109,2.7374,-1.7656,0.14801,4.4198,-1.6329,-0.37679,0.78597,-0.84643,0.59321,1,1.4109
0.37857,0.030131,0.24954,3.6739,0.044646,0.57729,4.8847,0.076188,-0.55404,0.77284,88.255,0.61443,1,1.1524
-0.17554,-7.982,-0.94293,3.1315,-1.2261,-0.5975,3.6445,-1.3514,0.43841,1.2305,-2.675,-0.82344,1,1.0978
-0.40336,3.1877,-0.013571,4.5402,0.72483,-0.83745,5.0046,0.64904,0.83428,0.77932,-54.138,-0.89204,1,0.75612
-0.21812,4.7361,1.0777,4.2166,0.2421,2.114,6.3077,0.64045,-1.821,0.78684,-61.322,-0.90631,1,0.40142
