@relation data-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute x_1 numeric
@attribute x_2 numeric
@attribute x_3 numeric
@attribute x_4 numeric
@attribute x_5 numeric
@attribute x_6 numeric
@attribute x_7 numeric
@attribute x_8 numeric
@attribute x_9 numeric
@attribute x_10 numeric
@attribute x_11 numeric
@attribute x_12 numeric
@attribute x_13 numeric
@attribute x_14 numeric

@data
0.704495,0.676354,0.603109,0.825486,0.660892,0.473959,0.84822,0.670147,0.547041,1,0.645044,0.181759,1,1
0.69999,0.523413,0.477943,0.247203,0.360834,0.617218,0.152336,0.390817,0.374281,1,0.643459,0.62945,0,1
0.741225,0.590339,0.62136,0.218162,0.479499,0.633373,0.185265,0.529671,0.36209,1,0.646469,0.622442,0,1
0.314044,0.614955,0.6859,0.18257,0.556409,0.708118,0.170375,0.586332,0.319991,1,0.758058,0.670027,0,1
0.750682,0.463345,0.427538,0.219885,0.383994,0.465694,0.238512,0.379289,0.568397,0,0.670948,0.308726,0,0
0.217003,0.517046,0.662109,0.768066,0.471562,0.748143,0.881076,0.508721,0.263007,1,0.793682,0.392455,1,1
0.817399,0.52377,0.595556,0.216541,0.51829,0.525743,0.214002,0.513024,0.482061,1,0.642067,0.328811,0,0
0.542911,0.665218,0.579503,0.121493,0.626761,0.483284,0.253104,0.612879,0.548615,1,0.622973,0.288346,0,1
0.695708,0.524886,0.505128,0.265092,0.381964,0.53361,0.24842,0.401962,0.472501,1,0.653472,0.343071,0,1
0.360564,0.717983,0.742089,0.878337,0.69202,0.709294,0.896989,0.727629,0.345872,1,0.600661,0.931998,1,0
0.488271,0.534728,0.433283,0.744855,0.438471,0.486359,0.819341,0.467886,0.53078,1,0.661761,0.248131,1,1
0.647321,0.504655,0.485797,0.681326,0.386997,0.506159,0.810287,0.372666,0.500865,1,0.649979,0.307325,1,1
0.503109,0.579657,0.598521,0.743978,0.448063,0.672516,0.842582,0.481349,0.325746,1,0.682716,0.73976,1,1
0.55033,0.620793,0.552769,0.203872,0.583756,0.442781,0.254761,0.577168,0.571143,1,0.660724,0.274252,0,0
0.391969,0.510235,0.384089,0.692284,0.431746,0.283885,0.771126,0.405217,0.717996,1,0.645112,0.624547,1,1
0.309878,0.525148,0.678591,0.333734,0.414164,0.813354,0.130019,0.429161,0.183344,1,0.699889,0.21605,0,0
0.162762,0.464594,0.377485,0.681192,0.391731,0.395526,0.762154,0.38438,0.599067,1,0.660056,0.42104,1,1
0.681945,0.548037,0.499828,0.236555,0.408301,0.539759,0.2248,0.415164,0.479004,1,0.634256,0.542552,0,1
0.423455,0.591995,0.437577,0.082609,0.629059,0.218288,0.356431,0.600518,0.813125,1,0.617349,0.634072,0,1
0.763599,0.610226,0.653354,0.86332,0.655013,0.57007,0.899443,0.662471,0.460866,1,0.597614,0.417483,1,1
0.287639,0.586392,0.445198,0.204602,0.493676,0.382837,0.22809,0.514334,0.637886,1,0.651309,0.203061,0,1
0.294719,0.501075,0.35265,0.686784,0.405052,0.339522,0.773851,0.38341,0.654645,0,0.666742,0.486687,1,0
0.599731,0.749796,0.69727,0.850944,0.652772,0.646251,0.890405,0.704197,0.366608,1,0.567084,0.650165,1,1
0.716416,0.624592,0.66541,0.133692,0.642379,0.570147,0.210224,0.634668,0.422461,1,0.644136,0.489031,0,0
0.105546,0.615322,0.651335,0.264324,0.4549,0.755221,0.159764,0.517899,0.237246,1,0.667442,0.565387,0,1
0.516567,0.618901,0.54031,0.806162,0.569117,0.459904,0.823667,0.564763,0.553571,1,0.694532,0.194114,1,1
0.494818,0.783868,0.653869,0.784063,0.646775,0.525441,0.893099,0.662298,0.489146,1,0.662685,0.328748,1,1
0.615391,0.539358,0.560884,0.700231,0.435484,0.644218,0.837005,0.459806,0.363531,1,0.627366,0.694799,1,1
0.72996,0.561889,0.509476,0.227349,0.428932,0.588077,0.175217,0.431608,0.391542,1,0.656788,0.569903,0,1
0.969505,0.531539,0.543986,0.752019,0.470331,0.564682,0.836325,0.457336,0.425654,1,0.661071,0.388661,1,1
0.199193,0.554438,0.470411,0.763207,0.590499,0.306068,0.81832,0.566072,0.7197,1,0.650886,0.523378,1,1
0.503183,0.45098,0.39833,0.286849,0.325986,0.474732,0.237927,0.316042,0.520712,1,0.66347,0.127122,0,1
0.320534,0.422323,0.30764,0.661911,0.361845,0.345457,0.776011,0.314269,0.653951,0,0.653448,0.457683,1,0
0.369915,0.651813,0.633819,0.739467,0.476638,0.671192,0.888084,0.517403,0.367455,1,0.689786,0.579976,1,1
0.60929,0.451596,0.360179,0.293101,0.308393,0.460198,0.205688,0.336821,0.516362,1,0.656361,0.24657,0,0
0.66154,0.616373,0.651829,0.802705,0.588048,0.589657,0.862619,0.597849,0.441221,1,0.70682,0.564794,1,1
0.59638,0.816105,0.823309,0.92278,0.80508,0.654196,0.921221,0.840274,0.373641,1,0.551169,0.521477,1,0
0.304366,0.691062,0.729946,0.233195,0.644778,0.689192,0.178811,0.671245,0.323694,1,0.48436,0.586893,0,1
0.324545,0.635359,0.553861,0.118503,0.661236,0.423334,0.25196,0.652449,0.604671,1,0.687033,0.213832,0,1
0.731874,0.688804,0.684344,0.150111,0.664478,0.628414,0.192865,0.67802,0.397056,1,0.641812,0.706641,0,1
0.782595,0.478061,0.478027,0.621325,0.326697,0.603,0.780479,0.344617,0.386101,1,0.686896,0.757161,1,1
0.719248,0.524014,0.53099,0.26645,0.411486,0.604889,0.19005,0.436989,0.379246,1,0.632699,0.647322,0,1
0.682512,0.552442,0.468783,0.738218,0.469311,0.482049,0.823719,0.481505,0.513538,0,0.654164,0.141943,1,1
0.586756,0.556264,0.49421,0.741563,0.465938,0.499725,0.811628,0.460032,0.531111,1,0.68392,0.223078,1,1
0.649816,0.492288,0.549388,0.262497,0.400522,0.622713,0.179078,0.406734,0.374375,1,0.666294,0.502709,0,1
0.603253,0.621406,0.573812,0.798989,0.592317,0.493805,0.810309,0.5961,0.528468,1,0.632305,0.218479,1,1
0.294934,0.563784,0.470384,0.704994,0.469426,0.415432,0.80067,0.470895,0.626037,1,0.634435,0.171879,1,1
0.563369,0.564047,0.65363,0.197992,0.573629,0.656951,0.210317,0.609847,0.341858,1,0.678496,0.727781,0,1
0.269644,0.556246,0.595525,0.733758,0.394017,0.752467,0.861138,0.414365,0.238995,1,0.664945,0.593571,1,0
0.672003,0.713215,0.77232,0.121083,0.710849,0.632056,0.209334,0.719189,0.385954,1,0.680399,0.837926,0,0
0.791,0.606306,0.610517,0.184607,0.540833,0.625181,0.179507,0.541319,0.406032,1,0.646302,0.523613,0,0
0.457425,0.67852,0.696063,0.791891,0.56199,0.679232,0.886409,0.604697,0.354259,1,0.733008,0.656408,1,1
0.68222,0.488591,0.529384,0.292276,0.353697,0.645021,0.170433,0.382774,0.350329,1,0.692419,0.62525,0,1
0.677413,0.740085,0.750324,0.914833,0.752285,0.618952,0.894223,0.781394,0.411192,1,0.718239,0.707157,1,1
0.206415,0.558224,0.475571,0.758221,0.513985,0.40604,0.791928,0.52635,0.605805,1,0.653877,0.310062,1,1
0.673859,0.419301,0.411747,0.670915,0.264091,0.572666,0.787519,0.258686,0.428779,1,0.652053,0.481203,1,1
0.517124,0.492437,0.438079,0.242334,0.40603,0.457802,0.2028,0.400779,0.530337,1,0.646632,0.228338,0,1
0.503509,0.611848,0.53462,0.766552,0.568813,0.455876,0.796709,0.555244,0.555485,0,0.591729,0.263477,1,0
0.5577,0.455512,0.446375,0.247123,0.403028,0.490077,0.173692,0.401869,0.490238,1,0.661415,0.283265,0,1
0.291207,0.42586,0.283044,0.609355,0.270916,0.383406,0.740921,0.274155,0.612743,1,0.647329,0.330788,1,0
0.21776,0.556183,0.3891,0.733342,0.451793,0.322595,0.758552,0.438416,0.66805,1,0.655123,0.629695,1,1
0.303655,0.551581,0.592481,0.323622,0.387104,0.721013,0.145147,0.425163,0.286757,1,0.688006,0.639563,0,1
0.244489,0.423393,0.542245,0.661002,0.295936,0.733147,0.832957,0.319621,0.265794,1,0.676008,0.505023,1,1
0.62086,0.58044,0.477819,0.763811,0.507608,0.486687,0.806325,0.499219,0.53684,1,0.641566,0.306956,1,1
0.300041,0.539974,0.48701,0.200877,0.516533,0.437818,0.238682,0.540954,0.583544,1,0.663632,0.352881,0,1
0.891006,0.739649,0.69266,0.197576,0.69173,0.560896,0.234892,0.679161,0.474911,1,0.607958,0.500347,0,1
0.699223,0.546611,0.566157,0.215597,0.51602,0.552388,0.191055,0.517838,0.4773,1,0.645352,0.317356,0,1
0.807753,0.496556,0.544143,0.675072,0.399725,0.62,0.839211,0.412055,0.386417,1,0.636872,0.850499,1,1
0.623163,0.549761,0.544275,0.284632,0.434377,0.64373,0.17276,0.439143,0.365557,1,0.654197,0.691501,0,1
0.307341,0.50564,0.585693,0.281361,0.36505,0.697746,0.158769,0.410925,0.275074,1,0.621383,0.518324,0,1
0.579621,0.654979,0.480086,0.76061,0.478997,0.418953,0.78492,0.493715,0.576653,1,0.670884,0.371131,1,0
0.7975,0.503299,0.501544,0.2775,0.415829,0.536191,0.195864,0.426663,0.477695,1,0.640394,0.266635,0,1
0.184877,0.595216,0.44338,0.213337,0.532847,0.354826,0.279598,0.51805,0.689591,1,0.654181,0.57134,0,1
0.691212,0.603033,0.60222,0.218117,0.526644,0.544163,0.23138,0.539075,0.476384,1,0.603435,0.413628,0,1
0.779477,0.579951,0.553743,0.238544,0.497123,0.573018,0.177916,0.512713,0.430598,1,0.609744,0.525276,0,1
0.551336,0.426263,0.48858,0.303409,0.303433,0.626525,0.176811,0.316119,0.37252,0,0.641945,0.68898,0,1
0.368174,0.480736,0.514913,0.652841,0.339865,0.683031,0.819336,0.359506,0.335244,1,0.668822,0.801942,1,1
0.507197,0.583831,0.619803,0.730229,0.477458,0.656349,0.842956,0.504966,0.355556,1,0.678947,0.741106,1,1
0.623361,0.514988,0.502503,0.720789,0.372598,0.593922,0.808633,0.40811,0.415072,1,0.705149,0.739376,1,1
0.520654,0.757718,0.713632,0.908751,0.771031,0.466035,0.876838,0.765394,0.569843,1,0.59271,0.19805,1,1
0.358559,0.414532,0.31226,0.643516,0.235707,0.396832,0.716456,0.247911,0.584069,1,0.650429,0.187395,1,1
0.172087,0.571849,0.698263,0.281482,0.49511,0.744239,0.161756,0.538151,0.24487,1,0.629113,0.655705,0,0
0.578042,0.498622,0.488418,0.713187,0.437357,0.489187,0.77549,0.430323,0.517812,1,0.62835,0.334896,1,0
0.192873,0.5124,0.590697,0.713685,0.362544,0.731825,0.878834,0.390238,0.286255,1,0.677577,0.597489,1,1
0.564157,0.603579,0.519966,0.721834,0.500946,0.476302,0.818261,0.506406,0.542678,1,0.662898,0.229315,1,1
0.561677,0.487615,0.539141,0.269784,0.3562,0.631316,0.145736,0.380559,0.348831,1,0.639815,0.643284,0,0
0.711186,0.623527,0.624241,0.765666,0.584374,0.576133,0.863364,0.576048,0.458228,1,0.690259,0.575925,1,1
0.296853,0.504403,0.525755,0.273009,0.350497,0.65343,0.13938,0.361673,0.332046,1,0.653944,0.530218,0,0
0.443004,0.403369,0.424412,0.273687,0.352021,0.445711,0.194021,0.328324,0.535889,0,0.649767,0.275538,0,0
0.389265,0.39796,0.365498,0.267024,0.29775,0.42436,0.231274,0.296703,0.562543,1,0.666058,0.231109,0,1
0.143799,0.69086,0.806728,0.869457,0.683481,0.719669,0.905328,0.717217,0.311088,1,0.336811,0.660988,1,1
0.258592,0.515011,0.339732,0.694199,0.398246,0.325018,0.778405,0.405786,0.680258,1,0.670148,0.477613,1,1
0.204225,0.58274,0.689116,0.251489,0.5082,0.73315,0.141417,0.539105,0.265642,1,0.733952,0.577093,0,1
0.510301,0.541079,0.422425,0.736028,0.4421,0.461891,0.783267,0.436703,0.547454,1,0.664835,0.200545,1,1
0.636755,0.604235,0.541817,0.21588,0.496145,0.509662,0.211814,0.478985,0.512473,1,0.68971,0.291272,0,0
0.852417,0.539267,0.562456,0.765282,0.482844,0.573875,0.842673,0.503586,0.451081,1,0.663708,0.667499,1,1
0.890689,0.598362,0.586669,0.80435,0.531295,0.594577,0.810709,0.53127,0.395051,1,0.716956,0.565818,1,0
0.29839,0.545811,0.408539,0.743335,0.485283,0.320154,0.729855,0.444049,0.693813,1,0.625143,0.623055,1,1
0.392434,0.491237,0.377776,0.213843,0.423976,0.308377,0.25119,0.405203,0.686105,1,0.651839,0.710177,0,1
0.745151,0.553655,0.325182,0.727658,0.460028,0.225394,0.727949,0.457435,0.786881,1,0.636266,0.844487,1,1
0.932128,0.524795,0.558087,0.119846,0.569014,0.509212,0.234437,0.584241,0.528892,1,0.605162,0.262542,0,1
0.766312,0.604246,0.649571,0.819568,0.595374,0.590441,0.867482,0.622525,0.417354,1,0.656767,0.633044,1,0
0.268473,0.633855,0.67772,0.740921,0.468174,0.772993,0.867344,0.521898,0.215634,1,0.578549,0.433995,1,1
0.555304,0.450067,0.40718,0.29481,0.3501,0.488419,0.200949,0.340235,0.520508,1,0.645787,0.396072,0,1
0.356481,0.603894,0.679115,0.817367,0.569746,0.67208,0.891902,0.57551,0.364051,1,0.650448,0.687427,1,1
0.214965,0.790471,0.630652,0.104991,0.798487,0.385307,0.333971,0.800445,0.661438,1,0.653831,0.290308,0,0
0.245197,0.655018,0.697514,0.216326,0.562776,0.721238,0.164814,0.595493,0.288251,1,0.64538,0.536203,0,1
0.589612,0.421538,0.505994,0.28316,0.348394,0.646569,0.162338,0.355447,0.331647,1,0.665833,0.606114,0,1
0.672454,0.573881,0.546582,0.738209,0.522498,0.517453,0.827657,0.519724,0.490636,0,0.683827,0.441539,1,0
0.298348,0.519782,0.387037,0.693666,0.435376,0.375733,0.803145,0.418098,0.633701,1,0.677771,0.335292,1,1
0.722713,0.438493,0.429247,0.689981,0.342983,0.49776,0.775807,0.33502,0.494454,0,0.633286,0.283602,1,0
0.594712,0.654441,0.625353,0.832472,0.684666,0.472526,0.861858,0.68499,0.568389,1,0.556314,0.348727,1,1
0.737549,0.233473,0,0.516317,0.071484,0.166017,0.639635,0.034572,0.80397,1,0.654262,0.316896,1,1
0.752856,0.592306,0.750127,0.26953,0.465616,0.898577,0.114816,0.530208,0.09681,1,0.549252,0.178235,0,1
0.308777,0.590498,0.424571,0.193837,0.513732,0.348392,0.29554,0.482828,0.662951,1,0.644133,0.500647,0,1
0.71045,0.526881,0.549414,0.667021,0.388576,0.615552,0.817473,0.41794,0.388347,1,0.630287,0.594437,1,1
0.344087,0.435067,0.380849,0.683591,0.336974,0.41735,0.78874,0.318326,0.585635,1,0.660329,0.300975,1,1
0.481818,0.675771,0.485025,0.84048,0.687373,0.247041,0.782089,0.657004,0.765715,1,0.663215,0.677944,1,1
0.811503,0.562037,0.537091,0.719421,0.474533,0.564722,0.843442,0.473255,0.419554,1,0.687247,0.505159,1,1
0.657895,0.413713,0.368786,0.664936,0.203312,0.592954,0.799958,0.216167,0.40108,1,0.648103,0.587835,1,1
0.774313,0.473961,0.485909,0.663778,0.323776,0.635503,0.81668,0.332805,0.350489,1,0.66688,0.721205,1,1
0.507509,0.371731,0.274601,0.571848,0.162852,0.456705,0.736393,0.184346,0.513042,1,0.659052,0.24722,1,1
0.309705,0.533444,0.608423,0.739548,0.398322,0.731224,0.858369,0.414452,0.272441,1,0.685405,0.531289,1,1
0.485473,0.554491,0.502052,0.719591,0.46043,0.442627,0.803217,0.482286,0.566554,1,0.664963,0.213048,1,1
0.182554,0.695189,0.508995,0.130273,0.612886,0.352116,0.269031,0.602687,0.669743,0,0.713405,0.467888,0,0
0.396975,0.495538,0.382165,0.717749,0.431043,0.357394,0.780253,0.415345,0.645842,1,0.672189,0.582482,1,0
0.628673,0.434952,0.405757,0.639108,0.277915,0.584441,0.788341,0.29016,0.438577,1,0.66448,0.69951,1,1
0.339428,0.578816,0.663053,0.730441,0.466203,0.699906,0.871149,0.489032,0.294302,1,0.660051,0.637818,1,1
0.40982,0.474083,0.426695,0.694423,0.367008,0.469776,0.802142,0.33753,0.510665,1,0.643345,0.175221,1,1
0.331381,0.486815,0.542365,0.280277,0.35844,0.703578,0.150926,0.377336,0.320115,1,0.701669,0.738229,0,1
0.426853,0.521783,0.352597,0.758987,0.456357,0.264095,0.753196,0.437222,0.721561,1,0.645501,0.781089,1,1
0.546637,0.52606,0.530691,0.722337,0.443783,0.547054,0.81672,0.455792,0.45726,1,0.646355,0.424915,1,0
0.661246,0.539643,0.599848,0.24125,0.472935,0.60546,0.202684,0.463634,0.388954,1,0.645928,0.540783,0,1
0.505094,0.47301,0.537293,0.308068,0.335565,0.659381,0.1164,0.366138,0.368405,1,0.634499,0.716046,0,0
0.646316,0.651695,0.576569,0.813998,0.581268,0.50404,0.849148,0.631022,0.510875,1,0.692562,0.225373,1,0
0.275338,0.522663,0.637058,0.319882,0.373986,0.794259,0.109468,0.412621,0.207619,1,0.562285,0.345256,0,1
0.143785,0.604992,0.482131,0.795771,0.51781,0.399408,0.791914,0.526107,0.620657,1,0.657995,0.3501,1,1
0.724369,0.595051,0.614702,0.224968,0.535492,0.594038,0.207674,0.543035,0.412348,1,0.653574,0.521597,0,1
0.564854,0.449119,0.403438,0.65794,0.339714,0.468069,0.755263,0.345789,0.53716,1,0.665262,0.248037,1,1
0.745002,0.648154,0.602344,0.810044,0.60366,0.530037,0.862434,0.592691,0.508506,1,0.651214,0.374702,1,0
0.778992,0.288176,0.292676,0.571819,0.120792,0.528365,0.757205,0.132155,0.470657,1,0.669636,0.412881,1,1
0.490966,0.563143,0.609615,0.742798,0.474182,0.639161,0.821541,0.48725,0.369866,1,0.615325,0.744958,1,1
0.256094,0.403671,0.286993,0.276819,0.282578,0.334755,0.228864,0.275241,0.632614,1,0.648649,0.719689,0,1
0.62323,0.536644,0.5879,0.237932,0.485951,0.590847,0.189303,0.469107,0.415047,1,0.624532,0.598425,0,1
0.815959,0.592542,0.520467,0.716233,0.40328,0.592561,0.816401,0.407565,0.394244,0,0.637341,0.646955,1,0
0.489188,0.601704,0.506708,0.794599,0.599082,0.422318,0.814729,0.591194,0.588884,1,0.620292,0.330259,1,1
0.56554,0.528098,0.414212,0.249999,0.383295,0.41468,0.228372,0.427947,0.582613,1,0.640063,0.326417,0,1
0.570242,0.469859,0.412522,0.679154,0.329392,0.490357,0.777486,0.33187,0.491618,1,0.656344,0.210776,1,0
0.481693,0.642796,0.689889,0.223106,0.576029,0.676513,0.147946,0.613615,0.366428,1,0.637191,0.741346,0,0
0.372898,0.704276,0.753122,0.130125,0.682988,0.691953,0.168751,0.723964,0.347675,1,0.641261,0.440597,0,1
0.78763,0.419576,0.410472,0.677006,0.290064,0.568943,0.788027,0.308851,0.405641,1,0.662732,0.639488,1,1
0.446479,0.627561,0.5415,0.128788,0.584656,0.430721,0.257977,0.567377,0.625011,1,0.650434,0.043837,0,1
0.654898,0.570295,0.546613,0.752836,0.499215,0.528861,0.841229,0.520739,0.478751,1,0.671169,0.32858,1,1
0.719928,0.682945,0.62591,0.826684,0.609617,0.522377,0.887541,0.620796,0.492938,1,0.602742,0.44619,1,1
0.797654,0.493301,0.476042,0.313625,0.369081,0.546806,0.186355,0.381584,0.444502,1,0.66114,0.331147,0,0
0.713691,0.554265,0.478441,0.715698,0.429175,0.52609,0.82641,0.45406,0.499087,1,0.659867,0.368751,1,1
0.282698,0.553293,0.591145,0.702916,0.417466,0.742925,0.889209,0.458387,0.253991,1,0.638653,0.449409,1,1
0.80663,0.510918,0.515236,0.74854,0.427254,0.607612,0.840379,0.476257,0.409553,1,0.676322,0.586565,1,1
0.380477,0.549628,0.519133,0.18066,0.546122,0.442283,0.26968,0.536016,0.569771,0,0.653446,0.271737,0,0
0.74111,0.607956,0.567031,0.184192,0.529956,0.510047,0.268892,0.523609,0.517049,1,0.640206,0.225962,0,1
0.282647,0.538937,0.425607,0.707071,0.457643,0.432149,0.800679,0.469888,0.552168,1,0.626127,0.348435,1,1
0.5909,0.580971,0.623348,0.208579,0.528476,0.584784,0.18842,0.548207,0.442658,1,0.670495,0.558625,0,1
0.086452,0.644481,0.478065,0.80649,0.562922,0.386451,0.808002,0.563543,0.604307,1,0.672124,0.244276,1,1
0.250725,0.520148,0.564094,0.285694,0.400115,0.654565,0.149186,0.426142,0.368481,1,0.6626,0.7517,0,1
0.40597,0.654477,0.748963,0.178718,0.595952,0.694122,0.184706,0.608978,0.332741,1,0.755092,0.518289,0,1
0.781692,0.491174,0.485644,0.718013,0.367968,0.572775,0.793775,0.387889,0.432563,1,0.661887,0.491101,1,1
0.358548,0.461321,0.467043,0.766829,0.508741,0.384155,0.803125,0.49965,0.619209,1,0.646638,0.171729,1,1
0.392258,0.481263,0.321715,0.280713,0.256367,0.388629,0.200426,0.275709,0.593018,1,0.65914,0.330322,0,1
0.561511,0.585406,0.563642,0.215555,0.513279,0.535553,0.245357,0.523956,0.470036,1,0.714831,0.381868,0,1
