4.3292,-0.96957,2.1634,-3.0669,2.2053,1.444,-1.0277,0.13188,1.5836,-3.8062,2.1502,2.1595,0.040542,2.0539,1.9159,-0.41375,1.7812,2.4297,-0.46903,0.86863,3.0787,-1.3001,-0.22236,1.9091,2.0061,1.4837,-0.55989,-0.46309,-0.65411,-1.1677,-1.3223,1.2914,-2.0678,-0.69378,-2.3262,-1.2769,-2.82,-0.74258,0.86147,-0.214,2.0131,0.14842,1.5964,1.4518,0.44892,0.79967,0.38255,1.1711,-0.38347,0.023684,0.47026,0.38406,-0.13438,1.049,-0.35588,-0.74963,1.5695,0.47864,-1.1466,-2.3456,-0.27063,-0.12189,-1.1201,1.1869,0.0038851,-1.2387,-0.93345,2.1168,-2.3567,0.48738,-1.1644,-1.3864,-1.2953,0.21404,0.40059,-0.80085,0.92438,0.29588,-0.55738,1.0346,0.10442,-0.40144,-0.76376,0.53308,-0.13901,-0.57271,2.3858,1.0971,-1.4411,0.012997,0.18139,-0.54392,-0.017103,-1.0206,0.77948,-0.029456,-0.84489,0.67796,0.18604,-0.53716,0.24173,0.46844,0.022577,1.5195,-0.68425,-0.58779,-0.36848
2.6178,7.8509,-4.2972,2.6321,0.11373,-0.62186,0.78927,-0.5708,-1.5641,-0.91772,0.50784,-0.71736,-0.91203,-0.63678,0.16848,0.0089647,-1.7557,-0.78651,3.2454,-0.99709,-1.9107,0.671,-0.49238,0.43119,0.11459,-0.36722,-0.58876,-2.8475,1.4007,1.1668,-1.3548,1.7082,-2.1499,-1.6721,-0.46579,0.079036,-0.82719,-1.0987,-2.0904,0.94041,-1.1301,-0.34894,0.46831,-0.75622,-0.23236,2.3352,1.0562,-0.47038,-1.2082,-0.43362,0.58977,-0.849,-0.044143,0.57688,0.070812,0.38735,-0.081462,0.1119,0.32301,2.151,-1.5476,-2.2777,1.0728,0.25697,1.5488,-0.53657,0.27874,-0.54699,-0.80742,0.21645,0.56023,1.3654,0.65114,0.93532,0.19606,-0.50912,0.35569,-0.76586,0.19504,1.3974,0.13971,-0.0039654,1.1582,0.080765,-1.0956,-1.0665,-0.83048,0.73284,-0.24876,0.052312,0.38468,0.22627,1.778,-0.55108,0.93696,0.03208,-0.0039175,-0.39612,-0.83067,-0.92066,0.7741,-0.69989,-0.11031,0.44125,0.55041,0.47208,-0.69099
-9.4819,-4.8276,5.9677,0.069064,1.2893,-0.41915,-0.93001,1.3884,0.54724,2.8607,-1.6894,0.82242,-1.603,2.2786,-0.38864,0.049573,-0.47708,0.52885,-1.0095,-1.3311,2.5875,-2.3162,-0.013133,0.35925,1.759,-0.57996,-2.0849,0.31007,-0.073109,-0.70479,-3.348,-1.1335,-0.49634,0.072253,1.8933,1.1826,1.814,0.83966,-1.3063,-1.2216,1.1863,2.9278,-0.81776,1.4247,-1.5163,-2.2737,0.16711,-0.21412,0.053342,-2.0652,2.8335,0.15661,0.67631,-0.42151,0.58167,-0.8327,-2.5399,0.27162,-2.158,-1.744,-1.8246,-0.3081,0.84337,0.80844,0.021046,0.46917,0.25436,1.3816,1.3238,-1.1784,-0.32843,0.4646,0.99606,0.76985,-0.33676,-0.1475,-0.25884,0.040631,-0.68425,0.17777,-1.2022,-0.26872,0.24292,0.26525,-1.059,-0.065011,0.32449,0.35269,-0.34654,-0.66676,-1.1708,-0.32789,0.71713,-0.24213,1.2567,0.96044,-0.83226,-0.13062,-0.03966,0.91144,-0.080791,0.079236,-0.23153,0.46182,-0.59337,-0.38503,-0.9235
2.745,1.5198,-4.1536,4.8436,-0.28111,1.4785,2.8792,-2.8979,1.4218,-4.2745,-2.4777,-0.86725,1.4038,-0.20237,1.6811,2.6405,-2.9508,0.48978,-1.5102,1.3761,-0.16863,5.0273,-0.88972,0.32338,1.4396,-2.4702,0.54817,-1.6874,-1.3488,0.83436,0.24104,0.37901,-1.7224,0.15229,0.018637,-0.52406,-1.4967,2.5335,0.75123,-0.62324,-2.125,-0.78244,0.29147,-0.87168,1.3947,-0.084062,0.82422,-0.37189,-0.505,0.36778,0.98644,-0.20298,-1.0396,-2.3779,-2.6256,1.9355,-0.19684,-1.2523,0.57452,0.33474,0.88831,-0.069076,-1.2537,1.0217,0.36943,1.7448,-1.3192,2.0578,0.068559,-1.1001,0.79835,-0.55096,1.1895,0.90807,-0.44863,-1.576,0.29928,0.64074,-0.47805,-0.94324,-0.47691,-0.68547,-2.1251,0.051197,-0.31541,-0.13778,-0.32896,0.6116,-0.055471,0.83491,-1.2188,0.064126,-0.66021,0.37136,0.33212,-0.85062,1.3588,-0.36427,0.59585,-1.9329,-1.8973,-0.56874,0.28307,-0.84687,-1.4597,0.86599,0.61021
0.42788,-8.6001,2.2839,-4.9491,-1.7232,-3.7863,0.30319,1.1981,-0.15635,-0.97753,0.53614,0.18979,0.13294,3.5989,0.43507,1.2477,1.4939,-2.265,-0.065382,2.0368,-1.5698,-1.5705,-1.4009,-0.26712,0.44479,1.5963,1.9131,-0.98622,0.094103,-0.67321,-1.1775,-0.88016,0.040347,-0.84686,-0.10009,-0.79022,-2.8277,-0.094724,4.8151,-0.053297,1.4185,-0.98713,0.50614,-1.7971,0.19219,4.1776,1.5705,-0.87438,1.6037,0.49441,1.7567,-2.4901,0.6777,0.62774,1.1651,-0.51468,0.52117,-2.5141,0.29038,-1.049,-0.26973,0.52687,-1.0803,-0.026057,-0.28334,-0.1746,-0.7492,-1.3106,0.16621,-0.11126,-0.73224,0.15084,-0.1354,-0.80713,0.7383,-0.51701,0.53671,-0.0071331,-1.1653,0.38457,0.47513,-1.2066,-0.49886,-0.40851,-0.50131,-0.079311,-0.31139,0.74654,-1.3112,-0.7767,-1.1991,-0.5464,-0.71777,0.6462,1.1184,-0.022712,-0.52868,-1.586,-0.31516,1.4148,-0.13454,-1.5415,0.32068,0.55544,-0.77721,-1.1595,1.0269
0.93814,-4.1828,-1.7759,4.9367,2.461,-1.3323,-0.80606,1.3847,-2.187,-0.53281,1.79,1.8199,2.3565,-3.3771,-0.14599,-0.69675,-3.6751,-0.024868,0.19129,1.5882,-1.2772,1.7905,-2.7291,-0.22295,-0.16571,-1.4842,0.033398,1.5072,1.8614,-0.42744,-0.51334,0.54711,-0.31242,-2.1636,0.36486,1.4142,-0.54589,0.79685,-0.059208,1.4984,-1.3617,2.0375,-2.8011,0.88102,-0.58314,-0.93408,0.72984,-0.88588,-1.2252,-1.8814,-0.89939,-0.64952,0.26192,0.59174,-0.6189,0.13335,-0.080279,1.0412,-0.49881,-0.77735,-0.52784,0.76509,0.77702,-0.23606,0.86472,0.33879,-0.48324,0.9284,-1.0817,-1.0628,-0.33925,-0.39706,-1.0091,-0.84782,-0.095374,0.65323,-0.73382,0.33517,-0.82394,-0.020983,0.92994,0.64074,-0.21797,-1.2431,-0.090844,-0.88666,0.036877,-0.95254,0.54725,0.033329,0.60365,0.83689,0.27109,0.076152,-0.20608,1.1151,-0.52989,0.11246,0.48485,-0.89361,0.19707,-0.082604,-1.0095,0.14262,1.0281,-0.63388,-0.17466
4.203,3.2758,-4.2731,-1.0793,-0.89354,-1.6677,3.6726,-3.3127,0.59862,-2.3154,-1.0518,0.3337,-0.23877,-3.6738,-0.94733,-1.1395,-0.60381,-4.4119,-0.66063,-0.70305,-0.31784,-1.0749,-0.19565,0.029789,-0.7318,-2.6811,0.44844,0.381,1.4783,-1.4573,-0.3487,0.7412,-1.6782,-0.81148,-2.2673,1.8504,0.86223,1.2333,-0.61934,2.048,0.6623,0.44998,1.5338,-0.412,-1.5903,0.55589,0.59621,-1.2787,-1.0373,-1.6755,0.49003,-0.63714,1.2717,0.78174,1.5866,-1.0561,0.54606,-0.8462,-0.13375,1.0387,0.41824,1.1961,-0.51987,0.29313,-0.96227,0.13495,-0.83943,-0.65292,0.54991,-0.17422,-1.0063,0.0056724,0.25289,1.7148,-0.73615,-2.021,-1.1347,-0.63367,-0.092812,0.022136,-1.1463,1.0457,-0.27065,0.64203,-0.21893,-0.40947,0.16866,0.84023,-1.1982,0.61829,-1.4064,-1.2092,0.24915,-0.28448,0.46344,0.073345,-0.061022,-0.12738,1.316,-0.82009,0.12972,-1.209,-0.87741,0.35402,-0.92242,0.31375,0.62476
-6.4842,4.7069,-5.5322,0.28696,2.0249,1.2403,1.3999,-0.30908,0.10025,-0.14436,2.6128,2.8095,0.77549,-0.60136,1.4817,4.0837,-1.4617,-1.5698,-2.0217,0.85347,-0.63449,-0.95547,-0.32399,-0.55458,2.3659,0.25433,-1.1925,3.4747,-0.023117,-1.1395,-0.71187,1.5808,-0.60141,1.0913,-0.19069,-1.7082,-0.060356,-1.3066,-1.1354,-0.51213,-1.8264,2.5247,1.0991,-0.53366,-0.20067,0.14249,-0.43948,0.98177,1.382,1.934,-1.0583,-1.3435,-0.50592,1.56,0.96515,-0.58047,-0.40682,0.24352,0.74639,-0.71244,-0.027162,-2.8175,0.0012487,0.29807,1.0299,1.1166,0.26957,0.04565,-0.26347,0.55872,-0.70635,0.6006,0.23223,-1.7875,-1.7177,-0.14805,-0.41737,-1.6836,1.092,-0.39867,-0.94619,-0.6395,-0.76784,-0.16205,-0.044301,-1.6119,-0.87201,-1.8819,-0.97907,2.5221,0.31877,-1.369,0.43464,0.19598,0.15682,0.84378,-0.95427,-0.85338,-0.14336,1.2229,0.49049,-1.1064,0.68538,-0.26691,-1.5029,0.62607,0.92143
-9.7523,-0.57607,-3.0879,1.2066,2.8494,0.77984,-3.2516,-2.5909,0.092573,-0.86712,1.9426,-1.2274,2.1703,-1.3771,0.19167,-2.9042,-0.5483,-2.7611,3.3857,0.01006,-2.5616,-0.28206,-1.7117,2.9364,0.58093,-0.71201,1.9348,-1.1277,1.5199,1.7811,-1.8308,1.6747,0.81938,1.4557,-0.043604,2.0103,-1.1092,1.3417,0.49805,0.49628,1.4713,-0.74206,-0.34055,-0.67285,1.6996,1.0196,1.2117,-2.7594,1.8159,0.58807,4.0091,-1.1196,0.63106,-0.68871,-0.32137,0.25537,1.6011,-0.39288,0.47059,-0.65054,-0.14399,0.24239,-0.027794,1.3029,0.99538,-1.3892,1.8191,-0.062059,-1.0179,-0.72225,1.7538,0.91185,-0.41575,1.265,1.0389,1.1769,1.1524,-0.59185,-0.10874,-1.344,0.89687,0.15985,-1.0322,-0.08953,-1.0855,0.46637,-0.19852,0.074832,0.92027,0.28252,0.83223,0.79618,-0.30343,-0.35751,-0.024563,-1.6266,-0.77341,-0.58327,0.088303,0.36443,0.45498,0.093425,-0.14949,0.24939,-1.3189,-0.3151,-1.0818
2.6568,-1.1769,8.6079,0.089379,-1.5707,-0.8006,-0.038873,-0.70443,-0.3182,0.80764,-0.3648,-0.61174,-0.968,-2.0177,-0.17194,-0.81492,-0.7346,-1.5823,-0.63762,0.6082,-1.0967,2.0492,1.1245,0.31614,-1.7181,-1.8791,-0.29472,0.13864,-0.19108,1.1317,-0.45237,-2.8208,-1.5704,-0.24117,-0.87119,-0.18934,0.041147,0.6177,0.29212,0.10576,-1.7367,1.3882,1.5164,-3.601,-0.79681,-1.6889,-1.8804,-1.8618,-1.291,-1.0121,-1.4286,0.71153,-0.091004,0.30791,0.84203,-0.84855,-1.0417,-0.79689,-0.67158,0.12434,-0.0816,-0.40537,0.090192,0.55886,-0.94484,-1.3323,2.1144,-0.73586,0.063213,0.28585,0.001102,0.46883,-1.1155,-0.49482,-0.29949,-0.39034,-1.4241,0.85691,0.80513,-1.1052,0.16449,-1.2046,0.49154,-0.40996,-1.2461,0.2989,-0.19982,0.36814,1.0211,-0.33817,0.0070485,-1.7117,-0.64016,-0.050081,0.90446,0.40461,0.094454,0.19025,-0.13498,-0.014159,-0.56322,-0.3247,0.12127,-0.71308,-0.26206,0.64187,0.30937
-5.3408,3.2768,2.6392,1.1539,1.3471,3.6292,-1.5253,1.0527,3.8412,-3.4675,1.7166,-0.55999,-0.7262,-0.3835,-3.5643,-0.48147,0.22491,1.4737,1.2552,-2.5281,0.25509,0.28638,4.0302,-3.1725,-0.76715,-4.6473,-0.077725,-0.42457,0.61249,1.2543,1.265,2.2923,1.3517,-2.4659,-1.612,-2.457,-1.2127,-1.2057,0.76266,-0.61397,2.3769,1.1653,0.70163,2.5563,1.2422,0.46009,0.99007,-0.84857,0.75849,0.18191,-0.17767,1.0111,-0.5834,1.4856,0.97378,0.50722,1.1904,-0.092444,-0.33743,-0.12399,0.43847,0.7782,2.0172,-0.72716,-0.1626,-0.70052,-0.35857,0.69949,-1.0794,0.57959,0.27732,0.24253,0.85534,-0.49795,-0.81571,0.90766,0.30133,0.40446,1.2569,-0.90687,-0.4848,0.52587,0.82753,0.37107,-0.838,1.1921,-1.4971,-0.25312,-1.5863,0.70384,0.35082,0.87452,-0.12154,0.93073,-0.68719,0.39085,0.64278,0.16074,0.28142,-0.52948,-0.34322,0.020085,0.061603,-0.55672,0.51186,0.16485,0.45759
3.8731,-0.72684,-3.3739,-0.40474,0.5115,2.8907,-3.9399,3.2601,0.61647,-3.3556,-0.59995,2.8535,-2.7779,1.8893,-4.9624,1.1546,3.7337,0.32607,0.68578,-1.4976,-2.3278,1.8839,0.0031327,-2.2509,-0.037801,-1.335,0.2879,1.3125,-0.1037,1.8914,0.66544,1.2809,-1.1183,1.4068,-0.16558,1.4205,0.41716,-2.0474,-0.097548,0.27842,-0.19481,1.2528,0.26217,1.6975,-1.4974,-0.40173,0.086116,0.88153,-2.0806,1.6281,-0.092189,-0.083031,-0.10973,0.89888,-1.1533,0.29935,2.1007,-0.64403,0.38888,0.82374,-0.013119,0.069928,0.5376,0.43373,1.3976,-0.41606,0.25963,-0.0081028,0.55832,-0.54397,2.4259,-0.28523,0.064919,-0.68306,-1.5912,-0.0051304,0.60406,1.6823,1.2589,0.98645,-0.9138,1.137,0.091082,0.26361,1.0198,-1.2304,1.6102,-0.0028654,0.083288,0.98499,-0.45504,-1.07,-0.27515,0.80785,-0.46726,-0.67805,0.10817,-0.046375,-0.090714,-0.60607,-0.36647,-0.71833,0.78745,-1.2081,0.036448,-0.55373,-0.59311
-5.6663,8.0665,-0.21853,-2.2685,-5.7455,2.8535,2.0265,-1.1688,2.7084,1.8932,-1.0875,3.4422,-1.2969,3.5827,4.8222,3.3781,2.1528,2.5545,2.6964,-0.60198,-1.1127,-1.8432,-0.76523,0.43005,2.3441,-0.090487,2.0405,0.30636,1.7746,2.1971,0.080779,-0.34623,-1.36,-3.1441,1.4027,0.98278,1.2702,-1.639,0.54291,-0.15049,0.75375,-0.64038,1.731,0.96957,1.8404,1.7956,-0.73966,-2.0241,-0.032037,0.52165,0.71772,-1.1684,1.2496,0.48065,-0.17816,0.44159,0.47473,1.0191,0.81312,0.76338,-0.70735,-0.26005,-1.2019,0.5054,-1.1716,0.60589,0.37634,0.29083,-0.17253,-0.0012676,-0.21553,-1.5451,-0.33406,-0.60745,-0.6797,-0.47521,-0.24091,1.022,0.081093,0.62372,0.62172,0.16519,-0.64763,0.35125,-0.04785,-0.67342,0.46694,0.68812,0.87866,-0.0061951,0.20605,-1.2519,-0.010266,-1.2626,-0.8318,0.22869,-0.89691,0.25633,-0.61226,0.19987,0.89447,-0.16396,1.0289,-1.0228,0.30625,0.45591,1.2448
